id,time,款,項,目,節,科目名稱,人事費,業務費_經,奬補助費_經,債務費,預備金_經,經常支出小計,業務費_資,設備及投資,奬補助費_資,預備金_資,資本支出小計,合計
201,106,,,4,,研究發展,0,12626,0,0,0,12626,0,0,0,0,0,12626
201,106,,,,1,國家發展研究及諮詢,0,12626,0,0,0,12626,0,0,0,0,0,12626
201,106,,,5,,新聞發布,0,11366,0,0,0,11366,0,0,0,0,0,11366
201,106,,,6,,卸任禮遇,8405,16850,0,0,0,25255,0,0,0,0,0,25255
201,106,,,7,,公報編印及印信勳章鑄造,0,9220,0,0,0,9220,0,0,0,0,0,9220
201,106,,,8,,一般建築及設備,0,0,0,0,0,0,0,8200,0,0,8200,8200
201,106,,,,1,交通及運輸設備,0,0,0,0,0,0,0,8200,0,0,8200,8200
201,106,,,9,,第一預備金,0,0,0,0,2073,2073,0,0,0,0,0,2073
201,107,1,,,,總統府主管,00020000000,623763,272707,978,0,2373,899821,0,24099,0,0,24099,923920
201,107,,1,,,總統府,00020010000,623763,272707,978,0,2373,899821,0,24099,0,0,24099,923920
201,107,,,,,國務支出,32020010000,623763,272707,978,0,2373,899821,0,24099,0,0,24099,923920
201,107,,,1,,一般行政,32020010100,615358,188386,978,0,0,804722,0,24099,0,0,24099,828821
201,107,,,2,,國務機要,32020010200,0,30000,0,0,0,30000,0,0,0,0,0,30000
201,107,,,3,,國家慶典,32020010300,0,15614,0,0,0,15614,0,0,0,0,0,15614
201,107,,,4,,研究發展,32020010400,0,7611,0,0,0,7611,0,0,0,0,0,7611
201,107,,,,1,國家發展研究及諮詢,32020010401,0,7611,0,0,0,7611,0,0,0,0,0,7611
201,107,,,5,,新聞發布,32020010500,0,10344,0,0,0,10344,0,0,0,0,0,10344
201,107,,,6,,卸任禮遇,32020010600,8405,15350,0,0,0,23755,0,0,0,0,0,23755
201,107,,,7,,公報編印及印信勳章鑄造,32020010800,0,5402,0,0,0,5402,0,0,0,0,0,5402
201,107,,,8,,第一預備金,32020019800,0,0,0,0,2373,2373,0,0,0,0,0,2373
201,108,1,,,,總統府主管,00020000000,636510,294492,968,0,2873,934843,0,44643,0,0,44643,979486
201,108,,1,,,總統府,00020010000,636510,294492,968,0,2873,934843,0,44643,0,0,44643,979486
201,108,,,,,國務支出,32020010000,636510,294492,968,0,2873,934843,0,44643,0,0,44643,979486
201,108,,,1,,一般行政,32020010100,627852,213700,968,0,0,842520,0,44643,0,0,44643,887163
201,108,,,2,,國務機要,32020010200,0,30000,0,0,0,30000,0,0,0,0,0,30000
201,108,,,3,,國家慶典,32020010300,0,16105,0,0,0,16105,0,0,0,0,0,16105
201,108,,,4,,研究發展,32020010400,0,6743,0,0,0,6743,0,0,0,0,0,6743
201,108,,,,1,國家發展研究及諮詢,32020010401,0,6743,0,0,0,6743,0,0,0,0,0,6743
201,108,,,5,,新聞發布,32020010500,0,7353,0,0,0,7353,0,0,0,0,0,7353
201,108,,,6,,卸任禮遇,32020010600,8658,13850,0,0,0,22508,0,0,0,0,0,22508
201,108,,,7,,公報編印及印信勳章鑄造,32020010800,0,6741,0,0,0,6741,0,0,0,0,0,6741
201,108,,,8,,第一預備金,32020019800,0,0,0,0,2873,2873,0,0,0,0,0,2873
201,109,1,,,,總統府主管,00020000000,,,,,,,,,,,,
201,109,,1,,,總統府,00020010000,636119,324855,968,0,3072,965014,0,45924,0,0,45924,1010938
201,109,,,,,國務支出,31020010000,636119,324855,968,0,3072,965014,0,45924,0,0,45924,1010938
201,109,,,1,,一般行政,31020010100,627852,208462,968,0,0,837282,0,45924,0,0,45924,883206
201,109,,,2,,國務機要,31020010200,0,30000,0,0,0,30000,0,0,0,0,0,30000
201,109,,,3,,國家慶典,31020010300,500,50641,0,0,0,51141,0,0,0,0,0,51141
201,109,,,4,,研究發展,31020010400,0,8214,0,0,0,8214,0,0,0,0,0,8214
201,109,,,,1,國家發展研究及諮詢,31020010401,0,8214,0,0,0,8214,0,0,0,0,0,8214
201,109,,,5,,新聞發布,31020010500,0,7335,0,0,0,7335,0,0,0,0,0,7335
201,109,,,6,,卸任禮遇,31020010600,7767,14200,0,0,0,21967,0,0,0,0,0,21967
201,109,,,7,,公報編印及印信勳章鑄造,31020010800,0,6003,0,0,0,6003,0,0,0,0,0,6003
201,109,,,8,,第一預備金,31020019800,0,0,0,0,3072,3072,0,0,0,0,0,3072
201,110,1,,,,總統府主管,00020000000,,,,,,,,,,,,
201,110,,1,,,總統府,00020010000,633344,302377,914,0,3372,940007,0,50108,0,0,50108,990115
201,110,,,,,國務支出,31020010000,633344,302377,914,0,3372,940007,0,50108,0,0,50108,990115
201,110,,,1,,一般行政,31020010100,630161,233887,914,0,0,864962,0,41833,0,0,41833,906795
201,110,,,2,,國務機要,31020010200,0,30000,0,0,0,30000,0,0,0,0,0,30000
201,110,,,3,,國家慶典,31020010300,0,15775,0,0,0,15775,0,0,0,0,0,15775
201,110,,,4,,研究發展,31020010400,0,5536,0,0,0,5536,0,0,0,0,0,5536
201,110,,,,1,國家發展研究及諮詢,31020010401,0,5536,0,0,0,5536,0,0,0,0,0,5536
201,110,,,5,,新聞發布,31020010500,0,7318,0,0,0,7318,0,0,0,0,0,7318
201,110,,,6,,卸任禮遇,31020010600,3183,5500,0,0,0,8683,0,0,0,0,0,8683
201,110,,,7,,公報編印及印信勳章鑄造,31020010800,0,4361,0,0,0,4361,0,0,0,0,0,4361
201,110,,,8,,一般建築及設備,31020019000,0,0,0,0,0,0,0,8275,0,0,8275,8275
201,110,,,,1,交通及運輸設備,31020019011,0,0,0,0,0,0,0,8275,0,0,8275,8275
