id,time,會計年度,月份,會計分類,項目,預算科目編號,預算科目名稱,經資門,收入實現數,減項_收入待納庫數,加項_以前年度待納庫繳庫數,加項_以前年度撥款於本年度繳還數_零用金,加項_以前年度撥款於本年度繳還數_材料,加項_以前年度撥款於本年度繳還數_存出保證金,加項_以前年度撥款於本年度繳還數_其他應收款,加項_預收款,加項_剔除經費,繳付公庫數
240,10601,106,01,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10601,106,01,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0,0
240,10601,106,01,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0,0
240,10601,106,01,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0,0
240,10601,106,01,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0,0
240,10601,106,01,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0,0
240,10602,106,02,1,本年度收入,,,1,33122640,0,0,0,0,0,0,0,0,33122640
240,10602,106,02,1,,0402400301,一般賠償收入,1,11178784,0,0,0,0,0,0,0,0,11178784
240,10602,106,02,1,,0502400312,場地設施使用費,1,730552,0,0,0,0,0,0,0,0,730552
240,10602,106,02,1,,0702400106,租金收入,1,635420,0,0,0,0,0,0,0,0,635420
240,10602,106,02,1,,0702400600,廢舊物資售價,1,28260,0,0,0,0,0,0,0,0,28260
240,10602,106,02,1,,1102400901,收回以前年度歲出,1,261201,0,0,0,0,0,0,0,0,261201
240,10602,106,02,1,,1102400909,其他雜項收入,1,20288423,0,0,0,0,0,0,0,0,20288423
240,10602,106,02,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0,0
240,10602,106,02,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0,0
240,10602,106,02,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0,0
240,10602,106,02,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0,0
240,10602,106,02,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0,0
240,10602,106,02,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0,0
240,10602,106,02,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10602,106,02,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10602,106,02,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0,0
240,10602,106,02,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0,0
240,10602,106,02,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0,0
240,10602,106,02,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0,0
240,10602,106,02,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0,0
240,10603,106,03,1,本年度收入,,,1,42836916,0,0,0,0,0,0,0,0,42836916
240,10603,106,03,1,,0402400301,一般賠償收入,1,11355286,0,0,0,0,0,0,0,0,11355286
240,10603,106,03,1,,0502400312,場地設施使用費,1,1782702,0,0,0,0,0,0,0,0,1782702
240,10603,106,03,1,,0702400106,租金收入,1,732964,0,0,0,0,0,0,0,0,732964
240,10603,106,03,1,,0702400600,廢舊物資售價,1,28290,0,0,0,0,0,0,0,0,28290
240,10603,106,03,1,,1102400901,收回以前年度歲出,1,384102,0,0,0,0,0,0,0,0,384102
240,10603,106,03,1,,1102400909,其他雜項收入,1,28553572,0,0,0,0,0,0,0,0,28553572
240,10603,106,03,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0,0
240,10603,106,03,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0,0
240,10603,106,03,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0,0
240,10603,106,03,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0,0
240,10603,106,03,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0,0
240,10603,106,03,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0,0
240,10603,106,03,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10603,106,03,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10603,106,03,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0,0
240,10603,106,03,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0,0
240,10603,106,03,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0,0
240,10603,106,03,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0,0
240,10603,106,03,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0,0
240,10605,106,05,1,本年度收入,,,1,63036697,0,0,0,0,0,0,0,0,63036697
240,10605,106,05,1,,0402400301,一般賠償收入,1,11788415,0,0,0,0,0,0,0,0,11788415
240,10605,106,05,1,,0502400312,場地設施使用費,1,3662657,0,0,0,0,0,0,0,0,3662657
240,10605,106,05,1,,0702400106,租金收入,1,762990,0,0,0,0,0,0,0,0,762990
240,10605,106,05,1,,0702400600,廢舊物資售價,1,689117,0,0,0,0,0,0,0,0,689117
240,10605,106,05,1,,1102400901,收回以前年度歲出,1,480295,0,0,0,0,0,0,0,0,480295
240,10605,106,05,1,,1102400909,其他雜項收入,1,45653223,0,0,0,0,0,0,0,0,45653223
240,10605,106,05,1,以前年度收入,,,,0,0,0,0,0,0,4699,0,0,4699
240,10605,106,05,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0,0
240,10605,106,05,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0,0
240,10605,106,05,1,三、收回以前年度支出賸餘款,,,2,0,0,0,0,0,0,4699,0,0,4699
240,10605,106,05,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0,0
240,10605,106,05,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0,0
240,10605,106,05,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10605,106,05,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10605,106,05,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,2,0,0,0,0,0,0,4699,0,0,4699
240,10605,106,05,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0,0
240,10605,106,05,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0,0
240,10605,106,05,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0,0
240,10605,106,05,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0,0
240,10606,106,06,1,本年度收入,,,1,70733883,0,0,0,0,0,0,0,0,70733883
240,10606,106,06,1,,0402400301,一般賠償收入,1,11854668,0,0,0,0,0,0,0,0,11854668
240,10606,106,06,1,,0502400312,場地設施使用費,1,4909407,0,0,0,0,0,0,0,0,4909407
240,10606,106,06,1,,0702400106,租金收入,1,875675,0,0,0,0,0,0,0,0,875675
240,10606,106,06,1,,0702400600,廢舊物資售價,1,694247,0,0,0,0,0,0,0,0,694247
240,10606,106,06,1,,1102400901,收回以前年度歲出,1,486793,0,0,0,0,0,0,0,0,486793
240,10606,106,06,1,,1102400909,其他雜項收入,1,51913093,0,0,0,0,0,0,0,0,51913093
240,10606,106,06,1,以前年度收入,,,,0,0,0,0,0,0,4699,0,0,4699
240,10606,106,06,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0,0
240,10606,106,06,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0,0
240,10606,106,06,1,三、收回以前年度支出賸餘款,,,2,0,0,0,0,0,0,4699,0,0,4699
240,10606,106,06,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0,0
240,10606,106,06,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0,0
240,10606,106,06,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10606,106,06,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10606,106,06,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,2,0,0,0,0,0,0,4699,0,0,4699
240,10606,106,06,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0,0
240,10606,106,06,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0,0
240,10606,106,06,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0,0
240,10606,106,06,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0,0
240,10607,106,07,1,本年度收入,,,1,80823361,0,0,0,0,0,0,0,0,80823361
240,10607,106,07,1,,0402400301,一般賠償收入,1,11895017,0,0,0,0,0,0,0,0,11895017
240,10607,106,07,1,,0502400312,場地設施使用費,1,6833724,0,0,0,0,0,0,0,0,6833724
240,10607,106,07,1,,0702400101,利息收入,1,267,0,0,0,0,0,0,0,0,267
240,10607,106,07,1,,0702400106,租金收入,1,888669,0,0,0,0,0,0,0,0,888669
240,10607,106,07,1,,0702400600,廢舊物資售價,1,696973,0,0,0,0,0,0,0,0,696973
240,10607,106,07,1,,1102400901,收回以前年度歲出,1,493818,0,0,0,0,0,0,0,0,493818
240,10607,106,07,1,,1102400909,其他雜項收入,1,60014893,0,0,0,0,0,0,0,0,60014893
240,10607,106,07,1,以前年度收入,,,,0,0,0,0,0,0,4699,0,0,4699
240,10607,106,07,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0,0
240,10607,106,07,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0,0
240,10607,106,07,1,三、收回以前年度支出賸餘款,,,2,0,0,0,0,0,0,4699,0,0,4699
240,10607,106,07,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0,0
240,10607,106,07,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0,0
240,10607,106,07,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10607,106,07,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10607,106,07,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,2,0,0,0,0,0,0,4699,0,0,4699
240,10607,106,07,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0,0
240,10607,106,07,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0,0
240,10607,106,07,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0,0
240,10607,106,07,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0,0
240,10608,106,08,1,本年度收入,,,1,96632157,0,0,0,0,0,0,0,0,96632157
240,10608,106,08,1,,0402400301,一般賠償收入,1,12717925,0,0,0,0,0,0,0,0,12717925
240,10608,106,08,1,,0502400312,場地設施使用費,1,8207410,0,0,0,0,0,0,0,0,8207410
240,10608,106,08,1,,0702400101,利息收入,1,267,0,0,0,0,0,0,0,0,267
240,10608,106,08,1,,0702400106,租金收入,1,901663,0,0,0,0,0,0,0,0,901663
240,10608,106,08,1,,0702400600,廢舊物資售價,1,714703,0,0,0,0,0,0,0,0,714703
240,10608,106,08,1,,1102400901,收回以前年度歲出,1,493873,0,0,0,0,0,0,0,0,493873
240,10608,106,08,1,,1102400909,其他雜項收入,1,73596316,0,0,0,0,0,0,0,0,73596316
240,10608,106,08,1,以前年度收入,,,,0,0,0,0,0,3000,4699,0,0,7699
240,10608,106,08,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0,0
240,10608,106,08,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0,0
240,10608,106,08,1,三、收回以前年度支出賸餘款,,,2,0,0,0,0,0,3000,4699,0,0,7699
240,10608,106,08,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0,0
240,10608,106,08,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0,0
240,10608,106,08,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10608,106,08,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10608,106,08,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,2,0,0,0,0,0,0,4699,0,0,4699
240,10608,106,08,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,3000,0,0,0,3000
240,10608,106,08,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0,0
240,10608,106,08,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0,0
240,10608,106,08,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0,0
240,10609,106,09,1,本年度收入,,,1,112742582,0,0,0,0,0,0,0,0,112742582
240,10609,106,09,1,,0402400301,一般賠償收入,1,12848646,0,0,0,0,0,0,0,0,12848646
240,10609,106,09,1,,0502400312,場地設施使用費,1,9319970,0,0,0,0,0,0,0,0,9319970
240,10609,106,09,1,,0702400101,利息收入,1,267,0,0,0,0,0,0,0,0,267
240,10609,106,09,1,,0702400106,租金收入,1,1381243,0,0,0,0,0,0,0,0,1381243
240,10609,106,09,1,,0702400600,廢舊物資售價,1,719983,0,0,0,0,0,0,0,0,719983
240,10609,106,09,1,,1102400901,收回以前年度歲出,1,504768,0,0,0,0,0,0,0,0,504768
240,10609,106,09,1,,1102400909,其他雜項收入,1,87967705,0,0,0,0,0,0,0,0,87967705
240,10609,106,09,1,以前年度收入,,,,0,0,0,0,0,6000,4699,0,0,10699
240,10609,106,09,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0,0
240,10609,106,09,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0,0
240,10609,106,09,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,6000,4699,0,0,10699
240,10609,106,09,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0,0
240,10609,106,09,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0,0
240,10609,106,09,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10609,106,09,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10609,106,09,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,2,0,0,0,0,0,0,4699,0,0,4699
240,10609,106,09,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,6000,0,0,0,6000
240,10609,106,09,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0,0
240,10609,106,09,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0,0
240,10609,106,09,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0,0
240,10610,106,10,1,本年度收入,,,1,126654476,0,0,0,0,0,0,0,0,126654476
240,10610,106,10,1,,0402400301,一般賠償收入,1,12868030,0,0,0,0,0,0,0,0,12868030
240,10610,106,10,1,,0502400312,場地設施使用費,1,14062890,0,0,0,0,0,0,0,0,14062890
240,10610,106,10,1,,0702400101,利息收入,1,267,0,0,0,0,0,0,0,0,267
240,10610,106,10,1,,0702400106,租金收入,1,1381243,0,0,0,0,0,0,0,0,1381243
240,10610,106,10,1,,0702400600,廢舊物資售價,1,721283,0,0,0,0,0,0,0,0,721283
240,10610,106,10,1,,1102400901,收回以前年度歲出,1,504768,0,0,0,0,0,0,0,0,504768
240,10610,106,10,1,,1102400909,其他雜項收入,1,97115995,0,0,0,0,0,0,0,0,97115995
240,10610,106,10,1,以前年度收入,,,,0,0,0,0,0,6000,234357,0,0,240357
240,10610,106,10,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0,0
240,10610,106,10,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0,0
240,10610,106,10,1,三、收回以前年度支出賸餘款,,,2,0,0,0,0,0,6000,234357,0,0,240357
240,10610,106,10,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0,0
240,10610,106,10,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0,0
240,10610,106,10,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10610,106,10,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10610,106,10,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,2,0,0,0,0,0,0,234357,0,0,234357
240,10610,106,10,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,6000,0,0,0,6000
240,10610,106,10,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0,0
240,10610,106,10,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0,0
240,10610,106,10,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0,0
240,10611,106,11,1,本年度收入,,,1,140799317,0,0,0,0,0,0,0,0,140799317
240,10611,106,11,1,,0402400301,一般賠償收入,1,12994955,0,0,0,0,0,0,0,0,12994955
240,10611,106,11,1,,0502400312,場地設施使用費,1,17663111,0,0,0,0,0,0,0,0,17663111
240,10611,106,11,1,,0702400101,利息收入,1,267,0,0,0,0,0,0,0,0,267
240,10611,106,11,1,,0702400106,租金收入,1,1502741,0,0,0,0,0,0,0,0,1502741
240,10611,106,11,1,,0702400600,廢舊物資售價,1,1842855,0,0,0,0,0,0,0,0,1842855
240,10611,106,11,1,,1102400901,收回以前年度歲出,1,633148,0,0,0,0,0,0,0,0,633148
240,10611,106,11,1,,1102400909,其他雜項收入,1,106162240,0,0,0,0,0,0,0,0,106162240
240,10611,106,11,1,以前年度收入,,,,0,0,0,0,0,6000,244433,0,0,250433
240,10611,106,11,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0,0
240,10611,106,11,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0,0
240,10611,106,11,1,三、收回以前年度支出賸餘款,,,2,0,0,0,0,0,6000,244433,0,0,250433
240,10611,106,11,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0,0
240,10611,106,11,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0,0
240,10611,106,11,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10611,106,11,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0,0
240,10611,106,11,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,2,0,0,0,0,0,0,244433,0,0,244433
240,10611,106,11,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,6000,0,0,0,6000
240,10611,106,11,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0,0
240,10611,106,11,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0,0
240,10611,106,11,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0,0
240,10612,106,12,1,本年度收入,,,1,153114984,0,0,0,0,0,0,0,153114984
240,10612,106,12,1,,0402400301,一般賠償收入,1,13409475,0,0,0,0,0,0,0,13409475
240,10612,106,12,1,,0502400312,場地設施使用費,1,19271402,0,0,0,0,0,0,0,19271402
240,10612,106,12,1,,0702400101,利息收入,1,502,0,0,0,0,0,0,0,502
240,10612,106,12,1,,0702400106,租金收入,1,1515735,0,0,0,0,0,0,0,1515735
240,10612,106,12,1,,0702400600,廢舊物資售價,1,1895135,0,0,0,0,0,0,0,1895135
240,10612,106,12,1,,1102400901,收回以前年度歲出,1,773960,0,0,0,0,0,0,0,773960
240,10612,106,12,1,,1102400909,其他雜項收入,1,116248775,0,0,0,0,0,0,0,116248775
240,10612,106,12,1,以前年度收入,,,,0,0,0,0,9000,277597,0,0,286597
240,10612,106,12,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
240,10612,106,12,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
240,10612,106,12,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,9000,277597,0,0,286597
240,10612,106,12,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,10612,106,12,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,10612,106,12,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,10612,106,12,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,10612,106,12,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,2,0,0,0,0,0,277597,0,0,277597
240,10612,106,12,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,9000,0,0,0,9000
240,10612,106,12,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
240,10612,106,12,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
240,10612,106,12,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
240,10701,107,01,1,本年度收入,,,1,12426412,0,0,0,0,0,0,0,12426412
240,10701,107,01,1,,0402400301,一般賠償收入,1,131990,0,0,0,0,0,0,0,131990
240,10701,107,01,1,,0502400312,場地設施使用費,1,122666,0,0,0,0,0,0,0,122666
240,10701,107,01,1,,0702400106,租金收入,1,335700,0,0,0,0,0,0,0,335700
240,10701,107,01,1,,1102400901,收回以前年度歲出,1,121615,0,0,0,0,0,0,0,121615
240,10701,107,01,1,,1102400909,其他雜項收入,1,11714441,0,0,0,0,0,0,0,11714441
240,10701,107,01,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
240,10701,107,01,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
240,10701,107,01,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
240,10701,107,01,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
240,10701,107,01,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,10701,107,01,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,10701,107,01,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,10701,107,01,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,10701,107,01,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
240,10701,107,01,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
240,10701,107,01,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
240,10701,107,01,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
240,10701,107,01,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
240,10702,107,02,1,本年度收入,,,1,18922517,0,0,0,0,0,0,0,18922517
240,10702,107,02,1,,0402400301,一般賠償收入,1,134585,0,0,0,0,0,0,0,134585
240,10702,107,02,1,,0502400312,場地設施使用費,1,601716,0,0,0,0,0,0,0,601716
240,10702,107,02,1,,0702400106,租金收入,1,453493,0,0,0,0,0,0,0,453493
240,10702,107,02,1,,1102400901,收回以前年度歲出,1,194763,0,0,0,0,0,0,0,194763
240,10702,107,02,1,,1102400909,其他雜項收入,1,17537960,0,0,0,0,0,0,0,17537960
240,10702,107,02,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
240,10702,107,02,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
240,10702,107,02,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
240,10702,107,02,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
240,10702,107,02,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,10702,107,02,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,10702,107,02,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,10702,107,02,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,10702,107,02,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
240,10702,107,02,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
240,10702,107,02,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
240,10702,107,02,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
240,10702,107,02,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
240,10703,107,03,1,本年度收入,,,1,36617826,0,0,0,0,0,0,0,36617826
240,10703,107,03,1,,0402400301,一般賠償收入,1,140040,0,0,0,0,0,0,0,140040
240,10703,107,03,1,,0502400312,場地設施使用費,1,1195956,0,0,0,0,0,0,0,1195956
240,10703,107,03,1,,0702400106,租金收入,1,2217052,0,0,0,0,0,0,0,2217052
240,10703,107,03,1,,0702400600,廢舊物資售價,1,5560,0,0,0,0,0,0,0,5560
240,10703,107,03,1,,1102400901,收回以前年度歲出,1,197149,0,0,0,0,0,0,0,197149
240,10703,107,03,1,,1102400909,其他雜項收入,1,32862069,0,0,0,0,0,0,0,32862069
240,10703,107,03,1,以前年度收入,,,,0,0,0,0,0,0,0,0,0
240,10703,107,03,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
240,10703,107,03,1,二、以前年度收入納庫款,,,,0,0,0,0,0,0,0,0,0
240,10703,107,03,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
240,10703,107,03,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
240,10703,107,03,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
240,10703,107,03,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,10703,107,03,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
240,10703,107,03,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
240,10703,107,03,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
240,10703,107,03,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
240,10703,107,03,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
240,10703,107,03,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
240,10704,107,04,1,本年度收入,,,1,46248431,0,0,0,0,0,0,0,46248431
240,10704,107,04,1,,0402400301,一般賠償收入,1,143610,0,0,0,0,0,0,0,143610
240,10704,107,04,1,,0502400312,場地設施使用費,1,2312472,0,0,0,0,0,0,0,2312472
240,10704,107,04,1,,0702400106,租金收入,1,2230046,0,0,0,0,0,0,0,2230046
