id,time,會計年度,月份,會計分類,會計科目編號,會計科目名稱,金額_本月數,金額_累計數
240,10912,109,12,1,4108,其他收入,9617742,135675630
240,10912,109,12,1,510101,繳付公庫數,12049724,146589504
240,10912,109,12,1,5102,人事支出,40455737,2642681321
240,10912,109,12,1,5103,業務支出,1124413326,5461356551
240,10912,109,12,1,5104,獎補助支出,34715200,1430193275
240,10912,109,12,1,5105,財產損失,6156602,35325689
240,10912,109,12,1,5108,折舊、折耗及攤銷,139027354,1888770201
240,10912,109,12,1,,收支餘絀,710142886,1155276976
240,11001,110,01,1,410101,公庫撥入數,1578564254,1578564254
240,11001,110,01,1,4103,罰款及賠償收入,137605,137605
240,11001,110,01,1,4105,財產收益,1412023,1412023
240,11001,110,01,1,4108,其他收入,12318461,12318461
240,11001,110,01,1,510101,繳付公庫數,13868089,13868089
240,11001,110,01,1,5102,人事支出,549122651,549122651
240,11001,110,01,1,5103,業務支出,446942926,446942926
240,11001,110,01,1,5104,獎補助支出,26416279,26416279
240,11001,110,01,1,5105,財產損失,42612,42612
240,11001,110,01,1,5108,折舊、折耗及攤銷,139713590,139713590
240,11001,110,01,1,,收支餘絀,416326196,416326196
240,11002,110,02,1,410101,公庫撥入數,629239139,2207803393
240,11002,110,02,1,4103,罰款及賠償收入,2620,140225
240,11002,110,02,1,4105,財產收益,547105,1959128
240,11002,110,02,1,4108,其他收入,8284046,20602507
240,11002,110,02,1,510101,繳付公庫數,8833771,22701860
240,11002,110,02,1,5102,人事支出,179074161,728196812
240,11002,110,02,1,5103,業務支出,326155749,773098675
240,11002,110,02,1,5104,獎補助支出,140460335,166876614
240,11002,110,02,1,5105,財產損失,1497024,1539636
240,11002,110,02,1,5108,折舊、折耗及攤銷,134689355,274402945
240,11002,110,02,1,,收支餘絀,-152637485,263688711
240,11003,110,03,1,410101,公庫撥入數,728671692,2936475085
240,11003,110,03,1,4103,罰款及賠償收入,9420,149645
240,11003,110,03,1,4105,財產收益,160620,2119748
240,11003,110,03,1,4108,其他收入,11211899,31814406
240,11003,110,03,1,510101,繳付公庫數,11382961,34084821
240,11003,110,03,1,5102,人事支出,212778191,940975003
240,11003,110,03,1,5103,業務支出,345309077,1118407752
240,11003,110,03,1,5104,獎補助支出,362746422,529623036
240,11003,110,03,1,5105,財產損失,4187172,5726808
240,11003,110,03,1,5108,折舊、折耗及攤銷,133264777,407667722
240,11003,110,03,1,,收支餘絀,-329614969,-65926258
240,11004,110,04,1,410101,公庫撥入數,811993034,3748468119
240,11004,110,04,1,4103,罰款及賠償收入,16027,165672
240,11004,110,04,1,4105,財產收益,260837,2380585
240,11004,110,04,1,4107,捐獻及贈與收入,160000,160000
240,11004,110,04,1,4108,其他收入,8505869,40320275
240,11004,110,04,1,510101,繳付公庫數,9211511,43296332
240,11004,110,04,1,5102,人事支出,201703692,1142678695
240,11004,110,04,1,5103,業務支出,392763402,1511171154
240,11004,110,04,1,5104,獎補助支出,201961872,731584908
240,11004,110,04,1,5105,財產損失,2190824,7917632
240,11004,110,04,1,5108,折舊、折耗及攤銷,131833292,539501014
240,11004,110,04,1,,收支餘絀,-118728826,-184655084
240,11005,110,05,1,410101,公庫撥入數,674150996,4422619115
240,11005,110,05,1,4103,罰款及賠償收入,44845,210517
240,11005,110,05,1,4105,財產收益,158420,2539005
240,11005,110,05,1,4107,捐獻及贈與收入,0,160000
240,11005,110,05,1,4108,其他收入,8676027,48996302
240,11005,110,05,1,510101,繳付公庫數,8879292,52175624
240,11005,110,05,1,5102,人事支出,186798542,1329477237
240,11005,110,05,1,5103,業務支出,376297528,1887468682
240,11005,110,05,1,5104,獎補助支出,27203302,758788210
240,11005,110,05,1,5105,財產損失,2542977,10460609
240,11005,110,05,1,5108,折舊、折耗及攤銷,131964760,671465774
240,11005,110,05,1,,收支餘絀,-50656113,-235311197
240,11006,110,06,1,410101,公庫撥入數,732368692,5154987807
240,11006,110,06,1,4103,罰款及賠償收入,27589,238106
240,11006,110,06,1,4105,財產收益,401425,2940430
240,11006,110,06,1,4107,捐獻及贈與收入,0,160000
240,11006,110,06,1,4108,其他收入,8309481,57305783
240,11006,110,06,1,510101,繳付公庫數,8738495,60914119
240,11006,110,06,1,5102,人事支出,183321845,1512799082
240,11006,110,06,1,5103,業務支出,352090049,2239558731
240,11006,110,06,1,5104,獎補助支出,26708063,785496273
240,11006,110,06,1,5105,財產損失,3844219,14304828
240,11006,110,06,1,5108,折舊、折耗及攤銷,130410744,801876518
240,11006,110,06,1,,收支餘絀,35993772,-199317425
240,11007,110,07,1,410101,公庫撥入數,1230729995,6385717802
240,11007,110,07,1,4103,罰款及賠償收入,4569,242675
240,11007,110,07,1,4105,財產收益,343640,3284070
240,11007,110,07,1,4107,捐獻及贈與收入,0,160000
240,11007,110,07,1,4108,其他收入,9081672,66387455
240,11007,110,07,1,510101,繳付公庫數,9429881,70344000
240,11007,110,07,1,5102,人事支出,187380484,1700179566
240,11007,110,07,1,5103,業務支出,362207505,2601766236
240,11007,110,07,1,5104,獎補助支出,514760818,1300257091
240,11007,110,07,1,5105,財產損失,1531500,15836328
240,11007,110,07,1,5108,折舊、折耗及攤銷,127465516,929342034
240,11007,110,07,1,,收支餘絀,37384172,-161933253
240,11008,110,08,1,410101,公庫撥入數,791121513,7176839315
240,11008,110,08,1,4103,罰款及賠償收入,30021,272696
240,11008,110,08,1,4105,財產收益,2272093,5556163
240,11008,110,08,1,4107,捐獻及贈與收入,0,160000
240,11008,110,08,1,4108,其他收入,11992305,78379760
240,11008,110,08,1,510101,繳付公庫數,14294419,84638419
240,11008,110,08,1,5102,人事支出,187306191,1887485757
240,11008,110,08,1,5103,業務支出,423444776,3025211012
240,11008,110,08,1,5104,獎補助支出,27610535,1327867626
240,11008,110,08,1,5105,財產損失,2084389,17920717
240,11008,110,08,1,5108,折舊、折耗及攤銷,126696998,1056039032
240,11008,110,08,1,,收支餘絀,23978624,-137954629
240,11009,110,09,1,410101,公庫撥入數,780931889,7957771204
240,11009,110,09,1,4103,罰款及賠償收入,4261,276957
240,11009,110,09,1,4105,財產收益,336999,5893162
240,11009,110,09,1,4107,捐獻及贈與收入,0,160000
240,11009,110,09,1,4108,其他收入,10041070,88420830
240,11009,110,09,1,510101,繳付公庫數,10382330,95020749
240,11009,110,09,1,5102,人事支出,187838466,2075324223
240,11009,110,09,1,5103,業務支出,417550532,3442761544
240,11009,110,09,1,5104,獎補助支出,28068781,1355936407
240,11009,110,09,1,5105,財產損失,1415509,19336226
240,11009,110,09,1,5108,折舊、折耗及攤銷,128676476,1184715508
240,11009,110,09,1,,收支餘絀,17382125,-120572504
240,11010,110,10,1,410101,公庫撥入數,877129813,8834901017
240,11010,110,10,1,4103,罰款及賠償收入,64046,341003
240,11010,110,10,1,4105,財產收益,35840,5929002
240,11010,110,10,1,4107,捐獻及贈與收入,0,160000
240,11010,110,10,1,4108,其他收入,8064521,96485351
240,11010,110,10,1,510101,繳付公庫數,8615585,103636334
240,11010,110,10,1,5102,人事支出,188622792,2263947015
240,11010,110,10,1,5103,業務支出,443302036,3886063580
240,11010,110,10,1,5104,獎補助支出,29176206,1385112613
240,11010,110,10,1,5105,財產損失,702721,20038947
240,11010,110,10,1,5108,折舊、折耗及攤銷,126772318,1311487826
240,11010,110,10,1,,收支餘絀,88102562,-32469942
240,11011,110,11,1,410101,公庫撥入數,1142449474,9977350491
240,11011,110,11,1,4103,罰款及賠償收入,123008,464011
240,11011,110,11,1,4105,財產收益,162752,6091754
240,11011,110,11,1,4107,捐獻及贈與收入,0,160000
240,11011,110,11,1,4108,其他收入,9283330,105768681
240,11011,110,11,1,510101,繳付公庫數,9599586,113235920
240,11011,110,11,1,5102,人事支出,377859894,2641806909
240,11011,110,11,1,5103,業務支出,560948722,4447012302
240,11011,110,11,1,5104,獎補助支出,34492068,1419604681
240,11011,110,11,1,5105,財產損失,1331183,21370130
240,11011,110,11,1,5108,折舊、折耗及攤銷,131492292,1442980118
240,11011,110,11,1,,收支餘絀,36294819,3824877
240,11012,110,12,1,410101,公庫撥入數,1969263086,11946613577
240,11012,110,12,1,4103,罰款及賠償收入,576386,1040397
240,11012,110,12,1,4105,財產收益,104051,6195805
240,11012,110,12,1,4107,捐獻及贈與收入,0,160000
240,11012,110,12,1,4108,其他收入,10588040,116356721
240,11012,110,12,1,510101,繳付公庫數,11341746,124577666
240,11012,110,12,1,5102,人事支出,41067218,2682874127
240,11012,110,12,1,5103,業務支出,1206597566,5653609868
240,11012,110,12,1,5104,獎補助支出,49373957,1468978638
240,11012,110,12,1,5105,財產損失,3077143,24447273
240,11012,110,12,1,5108,折舊、折耗及攤銷,138224573,1581204691
240,11012,110,12,1,,收支餘絀,530849360,534674237
240,11101,111,01,1,410101,公庫撥入數,1752276183,1752276183
240,11101,111,01,1,4103,罰款及賠償收入,257231,257231
240,11101,111,01,1,4105,財產收益,2099056,2099056
240,11101,111,01,1,4108,其他收入,13142641,13142641
240,11101,111,01,1,510101,繳付公庫數,15498928,15498928
240,11101,111,01,1,5102,人事支出,557746821,557746821
240,11101,111,01,1,5103,業務支出,442203868,442203868
240,11101,111,01,1,5104,獎補助支出,27493101,27493101
240,11101,111,01,1,5105,財產損失,22135,22135
240,11101,111,01,1,5108,折舊、折耗及攤銷,139925572,139925572
240,11101,111,01,1,,收支餘絀,584884686,584884686
240,11102,111,02,1,410101,公庫撥入數,604620001,2356896184
240,11102,111,02,1,4103,罰款及賠償收入,18782,276013
240,11102,111,02,1,4105,財產收益,582512,2681568
240,11102,111,02,1,4108,其他收入,6991320,20133961
240,11102,111,02,1,510101,繳付公庫數,7592614,23091542
240,11102,111,02,1,5102,人事支出,187985369,745732190
240,11102,111,02,1,5103,業務支出,315835532,758039400
240,11102,111,02,1,5104,獎補助支出,691557702,719050803
240,11102,111,02,1,5105,財產損失,221069,243204
240,11102,111,02,1,5108,折舊、折耗及攤銷,135669317,275594889
240,11102,111,02,1,,收支餘絀,-726648988,-141764302
240,11103,111,03,1,410101,公庫撥入數,710454772,3067350956
240,11103,111,03,1,4103,罰款及賠償收入,47577,323590
240,11103,111,03,1,4105,財產收益,80828,2762396
240,11103,111,03,1,4108,其他收入,8197044,28331005
240,11103,111,03,1,510101,繳付公庫數,8325449,31416991
240,11103,111,03,1,5102,人事支出,230165953,975898143
240,11103,111,03,1,5103,業務支出,390795491,1148834891
240,11103,111,03,1,5104,獎補助支出,51521643,770572446
240,11103,111,03,1,5105,財產損失,1877105,2120309
240,11103,111,03,1,5108,折舊、折耗及攤銷,135352710,410947599
240,11103,111,03,1,,收支餘絀,-99258130,-241022432
240,11104,111,04,1,410101,公庫撥入數,761994874,3829345830
240,11104,111,04,1,4103,罰款及賠償收入,3970477,4294067
240,11104,111,04,1,4105,財產收益,220983,2983379
240,11104,111,04,1,4108,其他收入,7171448,35502453
240,11104,111,04,1,510101,繳付公庫數,11426458,42843449
240,11104,111,04,1,5102,人事支出,215717629,1191615772
240,11104,111,04,1,5103,業務支出,378350391,1527185282
240,11104,111,04,1,5104,獎補助支出,73379226,843951672
240,11104,111,04,1,5105,財產損失,2132561,4252870
240,11104,111,04,1,5108,折舊、折耗及攤銷,134436384,545383983
240,11104,111,04,1,,收支餘絀,-42084867,-283107299
240,11105,111,05,1,410101,公庫撥入數,730962645,4560308475
240,11105,111,05,1,4103,罰款及賠償收入,5475,4299542
240,11105,111,05,1,4105,財產收益,1231998,4215377
240,11105,111,05,1,4108,其他收入,6957186,42459639
240,11105,111,05,1,510101,繳付公庫數,8194659,51038108
240,11105,111,05,1,5102,人事支出,192879147,1384494919
240,11105,111,05,1,5103,業務支出,360567600,1887752882
240,11105,111,05,1,5104,獎補助支出,27966430,871918102
240,11105,111,05,1,5105,財產損失,48975,4301845
240,11105,111,05,1,5108,折舊、折耗及攤銷,133763256,679147239
240,11105,111,05,1,,收支餘絀,15737237,-267370062
240,11106,111,06,1,410101,公庫撥入數,724969997,5285278472
240,11106,111,06,1,4103,罰款及賠償收入,1371013,5670555
240,11106,111,06,1,4105,財產收益,165965,4381342
240,11106,111,06,1,4108,其他收入,7470974,49930613
240,11106,111,06,1,510101,繳付公庫數,9007952,60046060
240,11106,111,06,1,5102,人事支出,196660272,1581155191
240,11106,111,06,1,5103,業務支出,388083140,2275836022
240,11106,111,06,1,5104,獎補助支出,28427938,900346040
240,11106,111,06,1,5105,財產損失,290489,4592334
240,11106,111,06,1,5108,折舊、折耗及攤銷,134375847,813523086
240,11106,111,06,1,,收支餘絀,-22867689,-290237751
240,11107,111,07,1,410101,公庫撥入數,1530489524,6815767996
240,11107,111,07,1,4103,罰款及賠償收入,109343,5779898
240,11107,111,07,1,4105,財產收益,212049,4593391
240,11107,111,07,1,4108,其他收入,13856791,63787404
240,11107,111,07,1,510101,繳付公庫數,14178183,74224243
240,11107,111,07,1,5102,人事支出,193724863,1774880054
240,11107,111,07,1,5103,業務支出,429004078,2704840100
240,11107,111,07,1,5104,獎補助支出,637780192,1538126232
240,11107,111,07,1,5105,財產損失,870646,5462980
240,11107,111,07,1,5108,折舊、折耗及攤銷,134432090,947955176
240,11107,111,07,1,,收支餘絀,134677655,-155560096
240,11108,111,08,1,410101,公庫撥入數,736103735,7551871731
240,11108,111,08,1,4103,罰款及賠償收入,20454,5800352
240,11108,111,08,1,4105,財產收益,346448,4939839
240,11108,111,08,1,4108,其他收入,12538963,76326367
240,11108,111,08,1,510101,繳付公庫數,12905865,87130108
240,11108,111,08,1,5102,人事支出,194178183,1969058237
240,11108,111,08,1,5103,業務支出,425681668,3130521768
240,11108,111,08,1,5104,獎補助支出,27833352,1565959584
240,11108,111,08,1,5105,財產損失,10881756,16344736
240,11108,111,08,1,5108,折舊、折耗及攤銷,134822769,1082777945
240,11108,111,08,1,,收支餘絀,-57293993,-212854089
240,11109,111,09,1,410101,公庫撥入數,725889795,8277761526
240,11109,111,09,1,4103,罰款及賠償收入,41360,5841712
240,11109,111,09,1,4105,財產收益,292123,5231962
240,11109,111,09,1,4108,其他收入,10887401,87213768
240,11109,111,09,1,510101,繳付公庫數,11580253,98710361
240,11109,111,09,1,5102,人事支出,197994572,2167052809
240,11109,111,09,1,5103,業務支出,441250097,3571771865
240,11109,111,09,1,5104,獎補助支出,31179452,1597139036
240,11109,111,09,1,5105,財產損失,803623,17148359
240,11109,111,09,1,5108,折舊、折耗及攤銷,134042278,1216820223
240,11109,111,09,1,,收支餘絀,-79739596,-292593685
240,11110,111,10,1,410101,公庫撥入數,858034268,9135795794
240,11110,111,10,1,4103,罰款及賠償收入,372908,6214620
240,11110,111,10,1,4105,財產收益,1814888,7046850
240,11110,111,10,1,4108,其他收入,7859877,95073645
240,11110,111,10,1,510101,繳付公庫數,10601505,109311866
240,11110,111,10,1,5102,人事支出,196659463,2363712272
240,11110,111,10,1,5103,業務支出,457269358,4029041223
240,11110,111,10,1,5104,獎補助支出,33874164,1631013200
240,11110,111,10,1,5105,財產損失,947307,18095666
240,11110,111,10,1,5108,折舊、折耗及攤銷,133247993,1350068216
240,11110,111,10,1,,收支餘絀,35482151,-257111534
240,11111,111,11,1,410101,公庫撥入數,1250261893,10386057687
240,11111,111,11,1,4103,罰款及賠償收入,1168079,7382699
240,11111,111,11,1,4105,財產收益,167588,7214438
240,11111,111,11,1,4108,其他收入,9321676,104395321
240,11111,111,11,1,510101,繳付公庫數,10721383,120033249
240,11111,111,11,1,5102,人事支出,386273163,2749985435
240,11111,111,11,1,5103,業務支出,575530450,4604571673
240,11111,111,11,1,5104,獎補助支出,39193516,1670206716
240,11111,111,11,1,5105,財產損失,420227,18515893
240,11111,111,11,1,5108,折舊、折耗及攤銷,134973708,1485041924
240,11111,111,11,1,,收支餘絀,113806789,-143304745
240,11112,111,12,1,410101,公庫撥入數,1985370235,12371427922
240,11112,111,12,1,4103,罰款及賠償收入,969976,8352675
240,11112,111,12,1,4105,財產收益,241526,7455964
240,11112,111,12,1,4108,其他收入,10203266,114598587
240,11112,111,12,1,510101,繳付公庫數,11439515,131472764
240,11112,111,12,1,5102,人事支出,43220243,2793205678
240,11112,111,12,1,5103,業務支出,1164013665,5768585338
240,11112,111,12,1,5104,獎補助支出,56033047,1726239763
240,11112,111,12,1,5105,財產損失,646429,19162322
240,11112,111,12,1,5108,折舊、折耗及攤銷,137466148,1622508072
240,11112,111,12,1,,收支餘絀,583965956,440661211
240,11201,112,01,1,410101,公庫撥入數,1754511856,1754511856
240,11201,112,01,1,4103,罰款及賠償收入,343015,343015
240,11201,112,01,1,4105,財產收益,918941,918941
240,11201,112,01,1,4108,其他收入,10965937,10965937
240,11201,112,01,1,510101,繳付公庫數,12227893,12227893
240,11201,112,01,1,5102,人事支出,593575932,593575932
240,11201,112,01,1,5103,業務支出,454885593,454885593
240,11201,112,01,1,5104,獎補助支出,28008651,28008651
240,11201,112,01,1,5105,財產損失,249554,249554
240,11201,112,01,1,5108,折舊、折耗及攤銷,138857362,138857362
240,11201,112,01,1,,收支餘絀,538934764,538934764
240,11202,112,02,1,410101,公庫撥入數,607825576,2362337432
240,11202,112,02,1,4103,罰款及賠償收入,29447,372462
240,11202,112,02,1,4105,財產收益,557448,1476389
240,11202,112,02,1,4108,其他收入,7684462,18650399
240,11202,112,02,1,510101,繳付公庫數,8271357,20499250
240,11202,112,02,1,5102,人事支出,170831841,764407773
240,11202,112,02,1,5103,業務支出,328817646,783703239
240,11202,112,02,1,5104,獎補助支出,649967988,677976639
240,11202,112,02,1,5105,財產損失,3840411,4089965
240,11202,112,02,1,5108,折舊、折耗及攤銷,137734089,276591451
240,11202,112,02,1,,收支餘絀,-683366399,-144431635
240,11203,112,03,1,410101,公庫撥入數,975205751,3337543183
240,11203,112,03,1,4103,罰款及賠償收入,8078,380540
240,11203,112,03,1,4105,財產收益,1729017,3205406
240,11203,112,03,1,4108,其他收入,9251726,27902125
240,11203,112,03,1,510101,繳付公庫數,10988821,31488071
240,11203,112,03,1,5102,人事支出,220115569,984523342
240,11203,112,03,1,5103,業務支出,448120882,1231824121
240,11203,112,03,1,5104,獎補助支出,143369851,821346490
240,11203,112,03,1,5105,財產損失,130331,4220296
240,11203,112,03,1,5108,折舊、折耗及攤銷,136917260,413508711
240,11203,112,03,1,,收支餘絀,26551858,-117879777
240,11204,112,04,1,410101,公庫撥入數,822776935,4160320118
240,11204,112,04,1,4103,罰款及賠償收入,75070,455610
240,11204,112,04,1,4105,財產收益,950950,4156356
240,11204,112,04,1,4108,其他收入,8701891,36604016
240,11204,112,04,1,510101,繳付公庫數,9868111,41356182
240,11204,112,04,1,5102,人事支出,209683494,1194206836
240,11204,112,04,1,5103,業務支出,367074350,1598898471
240,11204,112,04,1,5104,獎補助支出,31615061,852961551
240,11204,112,04,1,5105,財產損失,891279,5111575
240,11204,112,04,1,5108,折舊、折耗及攤銷,136235240,549743951
240,11204,112,04,1,,收支餘絀,77137311,-40742466
240,11205,112,05,1,410101,公庫撥入數,791102330,4951422448
240,11205,112,05,1,4103,罰款及賠償收入,13143,468753
240,11205,112,05,1,4105,財產收益,243828,4400184
240,11205,112,05,1,4108,其他收入,8389443,44993459
240,11205,112,05,1,510101,繳付公庫數,8646414,50002596
240,11205,112,05,1,5102,人事支出,207966097,1402172933
240,11205,112,05,1,5103,業務支出,419500227,2018398698
240,11205,112,05,1,5104,獎補助支出,82680838,935642389
240,11205,112,05,1,5105,財產損失,764948,5876523
240,11205,112,05,1,5108,折舊、折耗及攤銷,137954225,687698176
240,11205,112,05,1,,收支餘絀,-57764005,-98506471
240,11206,112,06,1,410101,公庫撥入數,859130934,5810553382
240,11206,112,06,1,4103,罰款及賠償收入,484287,953040
240,11206,112,06,1,4105,財產收益,48341,4448525
240,11206,112,06,1,4108,其他收入,9888476,54881935
240,11206,112,06,1,510101,繳付公庫數,10421104,60423700
240,11206,112,06,1,5102,人事支出,194559208,1596732141
240,11206,112,06,1,5103,業務支出,447881293,2466279991
240,11206,112,06,1,5104,獎補助支出,28815426,964457815
240,11206,112,06,1,5105,財產損失,2845769,8722292
240,11206,112,06,1,5108,折舊、折耗及攤銷,136280148,823978324
240,11206,112,06,1,,收支餘絀,48749090,-49757381
240,11207,112,07,1,410101,公庫撥入數,1533961799,7344515181
240,11207,112,07,1,4103,罰款及賠償收入,9049,962089
240,11207,112,07,1,4105,財產收益,201340,4649865
240,11207,112,07,1,4108,其他收入,15287263,70169198
240,11207,112,07,1,510101,繳付公庫數,15497652,75921352
240,11207,112,07,1,5102,人事支出,190576630,1787308771
240,11207,112,07,1,5103,業務支出,457684559,2923964550
240,11207,112,07,1,5104,獎補助支出,760360377,1724818192
240,11207,112,07,1,5105,財產損失,1797145,10519437
240,11207,112,07,1,5108,折舊、折耗及攤銷,136318565,960296889
240,11207,112,07,1,,收支餘絀,-12775477,-62532858
240,11208,112,08,1,410101,公庫撥入數,815961505,8160476686
240,11208,112,08,1,4103,罰款及賠償收入,34593,996682
240,11208,112,08,1,4105,財產收益,214240,4864105
240,11208,112,08,1,4108,其他收入,10571550,80740748
240,11208,112,08,1,510101,繳付公庫數,10820383,86741735
240,11208,112,08,1,5102,人事支出,194467812,1981776583
240,11208,112,08,1,5103,業務支出,478395485,3402360035
240,11208,112,08,1,5104,獎補助支出,30863037,1755681229
240,11208,112,08,1,5105,財產損失,5153432,15672869
240,11208,112,08,1,5108,折舊、折耗及攤銷,135930246,1096227135
240,11208,112,08,1,,收支餘絀,-28848507,-91381365
240,11209,112,09,1,410101,公庫撥入數,787054714,8947531400
240,11209,112,09,1,4103,罰款及賠償收入,33749,1030431
240,11209,112,09,1,4105,財產收益,1369846,6233951
240,11209,112,09,1,4108,其他收入,14163486,94904234
240,11209,112,09,1,510101,繳付公庫數,15567081,102308816
240,11209,112,09,1,5102,人事支出,191965924,2173742507
240,11209,112,09,1,5103,業務支出,444924932,3847284967
240,11209,112,09,1,5104,獎補助支出,34895042,1790576271
240,11209,112,09,1,5105,財產損失,1150729,16823598
240,11209,112,09,1,5108,折舊、折耗及攤銷,136057201,1232284336
240,11209,112,09,1,,收支餘絀,-21939114,-113320479
240,11210,112,10,1,410101,公庫撥入數,1157370509,10104901909
240,11210,112,10,1,4103,罰款及賠償收入,502403,1532834
240,11210,112,10,1,4105,財產收益,130337,6364288
240,11210,112,10,1,4108,其他收入,10120133,105024367
240,11210,112,10,1,510101,繳付公庫數,11211461,113520277
240,11210,112,10,1,5102,人事支出,195969348,2369711855
240,11210,112,10,1,5103,業務支出,494529982,4341814949
240,11210,112,10,1,5104,獎補助支出,49921483,1840497754
240,11210,112,10,1,5105,財產損失,126892,16950490
240,11210,112,10,1,5108,折舊、折耗及攤銷,136961250,1369245586
240,11210,112,10,1,,收支餘絀,279402966,166082487
240,11211,112,11,1,410101,公庫撥入數,1266094562,11370996471
240,11211,112,11,1,4103,罰款及賠償收入,31743,1564577
240,11211,112,11,1,4105,財產收益,400661,6764949
240,11211,112,11,1,4108,其他收入,10344087,115368454
240,11211,112,11,1,510101,繳付公庫數,10782501,124302778
240,11211,112,11,1,5102,人事支出,383599056,2753310911
240,11211,112,11,1,5103,業務支出,657111000,4998925949
240,11211,112,11,1,5104,獎補助支出,40936428,1881434182
240,11211,112,11,1,5105,財產損失,3867703,20818193
240,11211,112,11,1,5108,折舊、折耗及攤銷,136399892,1505645478
240,11211,112,11,1,,收支餘絀,44174473,210256960
240,11212,112,12,1,410101,公庫撥入數,1605436335,12976432806
240,11212,112,12,1,4103,罰款及賠償收入,174392,1738969
240,11212,112,12,1,4105,財產收益,125653,6890602
240,11212,112,12,1,4108,其他收入,14618108,129986562
240,11212,112,12,1,510101,繳付公庫數,15134084,139436862
240,11212,112,12,1,5102,人事支出,42097246,2795408157
240,11212,112,12,1,5103,業務支出,1127877755,6126803704
240,11212,112,12,1,5104,獎補助支出,64926954,1946361136
240,11212,112,12,1,5105,財產損失,3820506,24638699
240,11212,112,12,1,5108,折舊、折耗及攤銷,142604591,1648250069
240,11212,112,12,1,,收支餘絀,223893352,434150312
240,11301,113,01,1,410101,公庫撥入數,1580000241,1580000241
240,11301,113,01,1,4103,罰款及賠償收入,36189,36189
240,11301,113,01,1,4105,財產收益,910570,910570
240,11301,113,01,1,4108,其他收入,13611351,13611351
240,11301,113,01,1,510101,繳付公庫數,14558110,14558110
240,11301,113,01,1,5102,人事支出,579142844,579142844
240,11301,113,01,1,5103,業務支出,468327253,468327253
240,11301,113,01,1,5104,獎補助支出,243487626,243487626
240,11301,113,01,1,5105,財產損失,85396,85396
240,11301,113,01,1,5108,折舊、折耗及攤銷,146764259,146764259
240,11301,113,01,1,,收支餘絀,142192863,142192863
240,11302,113,02,1,410101,公庫撥入數,855813547,2435813788
240,11302,113,02,1,4103,罰款及賠償收入,13007,49196
240,11302,113,02,1,4105,財產收益,1303108,2213678
240,11302,113,02,1,4108,其他收入,9120953,22732304
240,11302,113,02,1,510101,繳付公庫數,10437068,24995178
240,11302,113,02,1,5102,人事支出,206500171,785643015
240,11302,113,02,1,5103,業務支出,364831218,833158471
240,11302,113,02,1,5104,獎補助支出,393765092,637252718
240,11302,113,02,1,5105,財產損失,1411129,1496525
240,11302,113,02,1,5108,折舊、折耗及攤銷,138087331,284851590
240,11302,113,02,1,,收支餘絀,-248781394,-106588531
240,11303,113,03,1,410101,公庫撥入數,882242245,3318056033
240,11303,113,03,1,4103,罰款及賠償收入,76080,125276
240,11303,113,03,1,4105,財產收益,311949,2525627
240,11303,113,03,1,4108,其他收入,10359167,33091471
240,11303,113,03,1,510101,繳付公庫數,10747196,35742374
240,11303,113,03,1,5102,人事支出,262439691,1048082706
240,11303,113,03,1,5103,業務支出,419182471,1252340942
240,11303,113,03,1,5104,獎補助支出,100991829,738244547
240,11303,113,03,1,5105,財產損失,4092647,5589172
240,11303,113,03,1,5108,折舊、折耗及攤銷,137826976,422678566
240,11303,113,03,1,,收支餘絀,-42291369,-148879900
240,11304,113,04,1,410101,公庫撥入數,807773428,4125829461
240,11304,113,04,1,4103,罰款及賠償收入,16781,142057
240,11304,113,04,1,4105,財產收益,361303,2886930
240,11304,113,04,1,4108,其他收入,8714666,41806137
240,11304,113,04,1,510101,繳付公庫數,9667182,45409556
240,11304,113,04,1,5102,人事支出,207739750,1255822456
240,11304,113,04,1,5103,業務支出,436741471,1689082413
240,11304,113,04,1,5104,獎補助支出,36830112,775074659
240,11304,113,04,1,5105,財產損失,903660,6492832
240,11304,113,04,1,5108,折舊、折耗及攤銷,138085470,560764036
240,11304,113,04,1,,收支餘絀,-13101467,-161981367
240,11305,113,05,1,410101,公庫撥入數,826001899,4951831360
240,11305,113,05,1,4103,罰款及賠償收入,33602,175659
240,11305,113,05,1,4105,財產收益,231036,3117966
240,11305,113,05,1,4108,其他收入,12319578,54125715
240,11305,113,05,1,510101,繳付公庫數,12584216,57993772
240,11305,113,05,1,5102,人事支出,207710297,1463532753
240,11305,113,05,1,5103,業務支出,422258891,2111341304
240,11305,113,05,1,5104,獎補助支出,39047869,814122528
240,11305,113,05,1,5105,財產損失,37369,6530201
240,11305,113,05,1,5108,折舊、折耗及攤銷,138421613,699185649
240,11305,113,05,1,,收支餘絀,18525860,-143455507
240,11306,113,06,1,410101,公庫撥入數,839217779,5791049139
240,11306,113,06,1,4103,罰款及賠償收入,112074,287733
240,11306,113,06,1,4105,財產收益,2198621,5316587
240,11306,113,06,1,4108,其他收入,9322300,63448015
240,11306,113,06,1,510101,繳付公庫數,11632995,69626767
240,11306,113,06,1,5102,人事支出,208763563,1672296316
240,11306,113,06,1,5103,業務支出,438764133,2550105437
240,11306,113,06,1,5104,獎補助支出,44496492,858619020
240,11306,113,06,1,5105,財產損失,583390,7113591
240,11306,113,06,1,5108,折舊、折耗及攤銷,139310275,838495924
240,11306,113,06,1,,收支餘絀,7299926,-136155581
