id,time,會計年度,月份,基金別,會計分類,使用機關別,科目分類,會計科目編號,會計科目名稱,金額
201,10503,105,03,1,1,2,1,110103,專戶存款,17056522
201,10503,105,03,1,1,2,1,110104,零用金,500000
201,10503,105,03,1,1,2,1,110303,應收帳款,219321
201,10503,105,03,1,1,2,1,110398,其他應收款,1177058
201,10503,105,03,1,1,2,1,110901,預付款,81825776
201,10503,105,03,1,1,2,1,111201,存出保證金,38108
201,10503,105,03,1,1,2,2,210301,應付帳款,53617841
201,10503,105,03,1,1,2,2,210399,其他應付款,22027433
201,10503,105,03,1,1,2,2,211201,存入保證金,6067069
201,10503,105,03,1,1,2,2,211301,應付代收款,1846690
201,10503,105,03,1,1,2,2,211401,應付保管款,9142763
201,10503,105,03,1,1,2,3,310101,資產負債淨額,8114989
201,10504,105,04,1,1,2,1,110103,專戶存款,16876615
201,10504,105,04,1,1,2,1,110104,零用金,500000
201,10504,105,04,1,1,2,1,110303,應收帳款,209582
201,10504,105,04,1,1,2,1,110398,其他應收款,1177058
201,10504,105,04,1,1,2,1,110901,預付款,80740794
201,10504,105,04,1,1,2,1,111201,存出保證金,38108
201,10504,105,04,1,1,2,2,210301,應付帳款,53617841
201,10504,105,04,1,1,2,2,210399,其他應付款,20441973
201,10504,105,04,1,1,2,2,211201,存入保證金,5650913
201,10504,105,04,1,1,2,2,211301,應付代收款,1943412
201,10504,105,04,1,1,2,2,211401,應付保管款,9282290
201,10504,105,04,1,1,2,3,310101,資產負債淨額,8605728
201,10505,105,05,1,1,2,1,110103,專戶存款,14377558
201,10505,105,05,1,1,2,1,110104,零用金,500000
201,10505,105,05,1,1,2,1,110303,應收帳款,199843
201,10505,105,05,1,1,2,1,110398,其他應收款,1177058
201,10505,105,05,1,1,2,1,110901,預付款,55607817
201,10505,105,05,1,1,2,1,111201,存出保證金,38108
201,10505,105,05,1,1,2,2,210301,應付帳款,53617841
201,10505,105,05,1,1,2,2,210399,其他應付款,19468540
201,10505,105,05,1,1,2,2,211201,存入保證金,6051795
201,10505,105,05,1,1,2,2,211301,應付代收款,2096971
201,10505,105,05,1,1,2,2,211401,應付保管款,6228792
201,10505,105,05,1,1,2,3,310101,資產負債淨額,-15563555
201,10506,105,06,1,1,2,1,110103,專戶存款,17704608
201,10506,105,06,1,1,2,1,110104,零用金,500000
201,10506,105,06,1,1,2,1,110303,應收帳款,190104
201,10506,105,06,1,1,2,1,110398,其他應收款,1177058
201,10506,105,06,1,1,2,1,110901,預付款,59594201
201,10506,105,06,1,1,2,1,111201,存出保證金,19054
201,10506,105,06,1,1,2,2,210301,應付帳款,53617841
201,10506,105,06,1,1,2,2,210399,其他應付款,18933510
201,10506,105,06,1,1,2,2,211201,存入保證金,7788300
201,10506,105,06,1,1,2,2,211301,應付代收款,3484850
201,10506,105,06,1,1,2,2,211401,應付保管款,6431458
201,10506,105,06,1,1,2,3,310101,資產負債淨額,-11070934
201,10507,105,07,1,1,2,1,110103,專戶存款,16982940
201,10507,105,07,1,1,2,1,110104,零用金,500000
201,10507,105,07,1,1,2,1,110303,應收帳款,180365
201,10507,105,07,1,1,2,1,110398,其他應收款,1177058
201,10507,105,07,1,1,2,1,110701,暫付款,39583
201,10507,105,07,1,1,2,1,110901,預付款,57371588
201,10507,105,07,1,1,2,1,111201,存出保證金,19054
201,10507,105,07,1,1,2,2,210301,應付帳款,53617841
201,10507,105,07,1,1,2,2,210399,其他應付款,18854125
201,10507,105,07,1,1,2,2,211201,存入保證金,8023546
201,10507,105,07,1,1,2,2,211301,應付代收款,2357654
201,10507,105,07,1,1,2,2,211401,應付保管款,6641323
201,10507,105,07,1,1,2,3,310101,資產負債淨額,-13223901
201,10508,105,08,1,1,2,1,110103,專戶存款,18632867
201,10508,105,08,1,1,2,1,110104,零用金,500000
201,10508,105,08,1,1,2,1,110303,應收帳款,170626
201,10508,105,08,1,1,2,1,110398,其他應收款,1177058
201,10508,105,08,1,1,2,1,110901,預付款,59874984
201,10508,105,08,1,1,2,1,111201,存出保證金,19054
201,10508,105,08,1,1,2,2,210301,應付帳款,53617841
201,10508,105,08,1,1,2,2,210399,其他應付款,17278840
201,10508,105,08,1,1,2,2,211201,存入保證金,9831046
201,10508,105,08,1,1,2,2,211301,應付代收款,2085594
201,10508,105,08,1,1,2,2,211401,應付保管款,6716227
201,10508,105,08,1,1,2,3,310101,資產負債淨額,-9154959
201,10509,105,09,1,1,2,1,110103,專戶存款,19310563
201,10509,105,09,1,1,2,1,110104,零用金,500000
201,10509,105,09,1,1,2,1,110303,應收帳款,160887
201,10509,105,09,1,1,2,1,110398,其他應收款,1177058
201,10509,105,09,1,1,2,1,110901,預付款,65372311
201,10509,105,09,1,1,2,1,111201,存出保證金,19054
201,10509,105,09,1,1,2,2,210301,應付帳款,53617841
201,10509,105,09,1,1,2,2,210399,其他應付款,13806339
201,10509,105,09,1,1,2,2,211201,存入保證金,9897116
201,10509,105,09,1,1,2,2,211301,應付代收款,2518259
201,10509,105,09,1,1,2,2,211401,應付保管款,6895188
201,10509,105,09,1,1,2,3,310101,資產負債淨額,-194870
201,10510,105,10,1,1,2,1,110103,專戶存款,17480846
201,10510,105,10,1,1,2,1,110104,零用金,500000
201,10510,105,10,1,1,2,1,110303,應收帳款,151148
201,10510,105,10,1,1,2,1,110398,其他應收款,1177058
201,10510,105,10,1,1,2,1,110701,暫付款,3216
201,10510,105,10,1,1,2,1,110901,預付款,67905815
201,10510,105,10,1,1,2,2,210301,應付帳款,53617841
201,10510,105,10,1,1,2,2,210399,其他應付款,13587054
201,10510,105,10,1,1,2,2,211201,存入保證金,8619945
201,10510,105,10,1,1,2,2,211301,應付代收款,1907373
201,10510,105,10,1,1,2,2,211401,應付保管款,6956744
201,10510,105,10,1,1,2,3,310101,資產負債淨額,2529126
201,10511,105,11,1,1,2,1,110103,專戶存款,16073964
201,10511,105,11,1,1,2,1,110104,零用金,500000
201,10511,105,11,1,1,2,1,110303,應收帳款,141409
201,10511,105,11,1,1,2,1,110398,其他應收款,1177058
201,10511,105,11,1,1,2,1,110701,暫付款,39005
201,10511,105,11,1,1,2,1,110901,預付款,60396795
201,10511,105,11,1,1,2,1,111201,存出保證金,1000
201,10511,105,11,1,1,2,2,210301,應付帳款,53617841
201,10511,105,11,1,1,2,2,210399,其他應付款,13174344
201,10511,105,11,1,1,2,2,211201,存入保證金,7415488
201,10511,105,11,1,1,2,2,211301,應付代收款,1573570
201,10511,105,11,1,1,2,2,211401,應付保管款,7123911
201,10511,105,11,1,1,2,3,310101,資產負債淨額,-4575923
201,10512,105,12,1,1,2,3,310101,資產負債淨額,0
201,10601,106,01,1,1,2,1,110103,專戶存款,19192455
201,10601,106,01,1,1,2,1,110104,零用金,500000
201,10601,106,01,1,1,2,1,110303,應收帳款,121931
201,10601,106,01,1,1,2,1,110398,其他應收款,1177058
201,10601,106,01,1,1,2,1,110901,預付款,84030077
201,10601,106,01,1,1,2,1,111201,存出保證金,1000
201,10601,106,01,1,1,2,,1903,保證品,6250000
201,10601,106,01,1,1,2,2,210301,應付帳款,53602126
201,10601,106,01,1,1,2,2,210399,其他應付款,11581870
201,10601,106,01,1,1,2,2,211201,存入保證金,7390981
201,10601,106,01,1,1,2,2,211301,應付代收款,4337597
201,10601,106,01,1,1,2,2,211401,應付保管款,7463877
201,10601,106,01,1,1,2,3,310101,資產負債淨額,20646070
201,10602,106,02,1,1,2,1,110103,專戶存款,16835829
201,10602,106,02,1,1,2,1,110104,零用金,500000
201,10602,106,02,1,1,2,1,110303,應收帳款,112192
201,10602,106,02,1,1,2,1,110398,其他應收款,1177058
201,10602,106,02,1,1,2,1,110901,預付款,82857290
201,10602,106,02,1,1,2,1,111201,存出保證金,1000
201,10602,106,02,1,1,2,,1903,保證品,6250000
201,10602,106,02,1,1,2,2,210301,應付帳款,53602126
201,10602,106,02,1,1,2,2,210399,其他應付款,11478580
201,10602,106,02,1,1,2,2,211201,存入保證金,6740981
201,10602,106,02,1,1,2,2,211301,應付代收款,2457936
201,10602,106,02,1,1,2,2,211401,應付保管款,7636912
201,10602,106,02,1,1,2,3,310101,資產負債淨額,19566834
201,10603,106,03,1,1,2,1,110103,專戶存款,16034234
201,10603,106,03,1,1,2,1,110104,零用金,500000
201,10603,106,03,1,1,2,1,110303,應收帳款,99421
201,10603,106,03,1,1,2,1,110398,其他應收款,1177058
201,10603,106,03,1,1,2,1,110901,預付款,85674862
201,10603,106,03,1,1,2,1,111201,存出保證金,1000
201,10603,106,03,1,1,2,,1903,保證品,6250000
201,10603,106,03,1,1,2,2,210301,應付帳款,53602126
201,10603,106,03,1,1,2,2,210399,其他應付款,11411205
201,10603,106,03,1,1,2,2,211201,存入保證金,6700981
201,10603,106,03,1,1,2,2,211301,應付代收款,1646924
201,10603,106,03,1,1,2,2,211401,應付保管款,7686329
201,10603,106,03,1,1,2,3,310101,資產負債淨額,22439010
201,10604,106,04,1,1,2,1,110103,專戶存款,16451071
201,10604,106,04,1,1,2,1,110104,零用金,500000
201,10604,106,04,1,1,2,1,110303,應收帳款,99421
201,10604,106,04,1,1,2,1,110398,其他應收款,1177058
201,10604,106,04,1,1,2,1,110901,預付款,55180525
201,10604,106,04,1,1,2,1,111201,存出保證金,1000
201,10604,106,04,1,1,2,,1903,保證品,6250000
201,10604,106,04,1,1,2,2,210301,應付帳款,53602126
201,10604,106,04,1,1,2,2,210399,其他應付款,11340940
201,10604,106,04,1,1,2,2,211201,存入保證金,6617333
201,10604,106,04,1,1,2,2,211301,應付代收款,1984152
201,10604,106,04,1,1,2,2,211401,應付保管款,7849586
201,10604,106,04,1,1,2,3,310101,資產負債淨額,-7985062
201,10605,106,05,1,1,2,1,110103,專戶存款,16185855
201,10605,106,05,1,1,2,1,110104,零用金,500000
201,10605,106,05,1,1,2,1,110303,應收帳款,99421
201,10605,106,05,1,1,2,1,110398,其他應收款,1177058
201,10605,106,05,1,1,2,1,110901,預付款,55602264
201,10605,106,05,1,1,2,1,111201,存出保證金,1000
201,10605,106,05,1,1,2,,1903,保證品,6250000
201,10605,106,05,1,1,2,2,210301,應付帳款,53602126
201,10605,106,05,1,1,2,2,210399,其他應付款,11169465
201,10605,106,05,1,1,2,2,211201,存入保證金,6546833
201,10605,106,05,1,1,2,2,211301,應付代收款,1618828
201,10605,106,05,1,1,2,2,211401,應付保管款,8020194
201,10605,106,05,1,1,2,3,310101,資產負債淨額,-7391848
201,10606,106,06,1,1,2,1,110103,專戶存款,16508000
201,10606,106,06,1,1,2,1,110104,零用金,500000
201,10606,106,06,1,1,2,1,110303,應收帳款,99421
201,10606,106,06,1,1,2,1,110398,其他應收款,1177058
201,10606,106,06,1,1,2,1,110901,預付款,55759539
201,10606,106,06,1,1,2,1,111201,存出保證金,1000
201,10606,106,06,1,1,2,,1903,保證品,6250000
201,10606,106,06,1,1,2,2,210301,應付帳款,53602126
201,10606,106,06,1,1,2,2,210399,其他應付款,11169465
201,10606,106,06,1,1,2,2,211201,存入保證金,6573017
201,10606,106,06,1,1,2,2,211301,應付代收款,2429294
201,10606,106,06,1,1,2,2,211401,應付保管款,7505689
201,10606,106,06,1,1,2,3,310101,資產負債淨額,-7234573
201,10607,106,07,1,1,2,1,110103,專戶存款,16188297
201,10607,106,07,1,1,2,1,110104,零用金,500000
201,10607,106,07,1,1,2,1,110303,應收帳款,99421
201,10607,106,07,1,1,2,1,110305,應收票據,1949053
201,10607,106,07,1,1,2,1,110398,其他應收款,1149470
201,10607,106,07,1,1,2,1,110901,預付款,55558938
201,10607,106,07,1,1,2,1,111201,存出保證金,1000
201,10607,106,07,1,1,2,,1902,保管品,1949053
201,10607,106,07,1,1,2,,1903,保證品,6250000
201,10607,106,07,1,1,2,2,210301,應付帳款,53602126
201,10607,106,07,1,1,2,2,210399,其他應付款,10997315
201,10607,106,07,1,1,2,2,211201,存入保證金,6969065
201,10607,106,07,1,1,2,2,211301,應付代收款,1645043
201,10607,106,07,1,1,2,2,211401,應付保管款,7574189
201,10607,106,07,1,1,2,2,219901,遞延收入,1949053
201,10607,106,07,1,1,2,3,310101,資產負債淨額,-7290612
201,10608,106,08,1,1,2,1,110103,專戶存款,15055254
201,10608,106,08,1,1,2,1,110104,零用金,500000
201,10608,106,08,1,1,2,1,110303,應收帳款,99421
201,10608,106,08,1,1,2,1,110305,應收票據,1949053
201,10608,106,08,1,1,2,1,110398,其他應收款,1149470
201,10608,106,08,1,1,2,1,110901,預付款,58388391
201,10608,106,08,1,1,2,1,111201,存出保證金,1000
201,10608,106,08,1,1,2,,1902,保管品,1949053
201,10608,106,08,1,1,2,,1903,保證品,6250000
201,10608,106,08,1,1,2,2,210301,應付帳款,53602126
201,10608,106,08,1,1,2,2,210399,其他應付款,10997315
201,10608,106,08,1,1,2,2,211201,存入保證金,5619976
201,10608,106,08,1,1,2,2,211301,應付代收款,1673404
201,10608,106,08,1,1,2,2,211401,應付保管款,7761874
201,10608,106,08,1,1,2,2,219901,遞延收入,1949053
201,10608,106,08,1,1,2,3,310101,資產負債淨額,-4461159
201,10609,106,09,1,1,2,1,110103,專戶存款,15395964
201,10609,106,09,1,1,2,1,110104,零用金,500000
201,10609,106,09,1,1,2,1,110303,應收帳款,99421
201,10609,106,09,1,1,2,1,110305,應收票據,1949053
201,10609,106,09,1,1,2,1,110398,其他應收款,1149470
201,10609,106,09,1,1,2,1,110701,暫付款,1535
201,10609,106,09,1,1,2,1,110901,預付款,58476547
201,10609,106,09,1,1,2,1,111201,存出保證金,1000
201,10609,106,09,1,1,2,,1902,保管品,1949053
201,10609,106,09,1,1,2,,1903,保證品,6250000
201,10609,106,09,1,1,2,2,210301,應付帳款,53602126
201,10609,106,09,1,1,2,2,210399,其他應付款,10997315
201,10609,106,09,1,1,2,2,211201,存入保證金,5756718
201,10609,106,09,1,1,2,2,211301,應付代收款,1649871
201,10609,106,09,1,1,2,2,211401,應付保管款,7990910
201,10609,106,09,1,1,2,2,219901,遞延收入,1949053
201,10609,106,09,1,1,2,3,310101,資產負債淨額,-4373003
201,10610,106,10,1,1,2,1,110103,專戶存款,15653836
201,10610,106,10,1,1,2,1,110104,零用金,500000
201,10610,106,10,1,1,2,1,110303,應收帳款,99421
201,10610,106,10,1,1,2,1,110305,應收票據,1949053
201,10610,106,10,1,1,2,1,110398,其他應收款,1149470
201,10610,106,10,1,1,2,1,110901,預付款,57877090
201,10610,106,10,1,1,2,1,111201,存出保證金,1000
201,10610,106,10,1,1,2,,1902,保管品,1949053
201,10610,106,10,1,1,2,,1903,保證品,6250000
201,10610,106,10,1,1,2,2,210301,應付帳款,53602126
201,10610,106,10,1,1,2,2,210399,其他應付款,10997315
201,10610,106,10,1,1,2,2,211201,存入保證金,5795506
201,10610,106,10,1,1,2,2,211301,應付代收款,1654111
201,10610,106,10,1,1,2,2,211401,應付保管款,8204219
201,10610,106,10,1,1,2,2,219901,遞延收入,1949053
201,10610,106,10,1,1,2,3,310101,資產負債淨額,-4972460
201,10611,106,11,1,1,2,1,110103,專戶存款,15056118
201,10611,106,11,1,1,2,1,110104,零用金,500000
201,10611,106,11,1,1,2,1,110303,應收帳款,99421
201,10611,106,11,1,1,2,1,110305,應收票據,1949053
201,10611,106,11,1,1,2,1,110398,其他應收款,1149470
201,10611,106,11,1,1,2,1,110901,預付款,59646704
201,10611,106,11,1,1,2,1,111201,存出保證金,1000
201,10611,106,11,1,1,2,,1903,保證品,8110910
201,10611,106,11,1,1,2,2,210301,應付帳款,53602126
201,10611,106,11,1,1,2,2,210399,其他應付款,10997315
201,10611,106,11,1,1,2,2,211201,存入保證金,5015658
201,10611,106,11,1,1,2,2,211301,應付代收款,1613835
201,10611,106,11,1,1,2,2,211401,應付保管款,8426625
201,10611,106,11,1,1,2,3,310101,資產負債淨額,-1253793
201,10701,107,01,1,1,2,1,110103,專戶存款,14239571
201,10701,107,01,1,1,2,1,110104,零用金,500000
201,10701,107,01,1,1,2,1,110305,應收票據,1949053
201,10701,107,01,1,1,2,1,110398,其他應收款,1149470
201,10701,107,01,1,1,2,1,110701,暫付款,2514
201,10701,107,01,1,1,2,1,110901,預付款,61567728
201,10701,107,01,1,1,2,1,111201,存出保證金,1000
201,10701,107,01,1,1,2,,1903,保證品,1860910
201,10701,107,01,1,1,2,,1904,債權憑證,1
201,10701,107,01,1,1,2,2,210301,應付帳款,53602126
201,10701,107,01,1,1,2,2,210399,其他應付款,10997315
201,10701,107,01,1,1,2,2,211201,存入保證金,3902711
201,10701,107,01,1,1,2,2,211301,應付代收款,1711329
201,10701,107,01,1,1,2,2,211401,應付保管款,8628045
201,10701,107,01,1,1,2,3,310101,資產負債淨額,567810
201,10702,107,02,1,1,2,1,110103,專戶存款,17017120
201,10702,107,02,1,1,2,1,110104,零用金,500000
201,10702,107,02,1,1,2,1,110305,應收票據,1949053
201,10702,107,02,1,1,2,1,110398,其他應收款,1149470
201,10702,107,02,1,1,2,1,110701,暫付款,42530
201,10702,107,02,1,1,2,1,110901,預付款,82960277
201,10702,107,02,1,1,2,1,111201,存出保證金,1000
201,10702,107,02,1,1,2,,1903,保證品,1860910
201,10702,107,02,1,1,2,,1904,債權憑證,1
201,10702,107,02,1,1,2,2,210301,應付帳款,53602126
201,10702,107,02,1,1,2,2,210399,其他應付款,10997315
201,10702,107,02,1,1,2,2,211201,存入保證金,3570011
201,10702,107,02,1,1,2,2,211301,應付代收款,4651063
201,10702,107,02,1,1,2,2,211401,應付保管款,8838576
201,10702,107,02,1,1,2,3,310101,資產負債淨額,21960359
201,10703,107,03,1,1,2,1,110103,專戶存款,14983609
201,10703,107,03,1,1,2,1,110104,零用金,500000
201,10703,107,03,1,1,2,1,110305,應收票據,1949053
201,10703,107,03,1,1,2,1,110398,其他應收款,1149470
201,10703,107,03,1,1,2,1,110701,暫付款,31290
201,10703,107,03,1,1,2,1,110901,預付款,84684900
201,10703,107,03,1,1,2,1,111201,存出保證金,1000
201,10703,107,03,1,1,2,,1903,保證品,1860910
201,10703,107,03,1,1,2,,1904,債權憑證,1
201,10703,107,03,1,1,2,2,210301,應付帳款,53602126
201,10703,107,03,1,1,2,2,210399,其他應付款,10891390
201,10703,107,03,1,1,2,2,211201,存入保證金,4632061
201,10703,107,03,1,1,2,2,211301,應付代收款,1684700
201,10703,107,03,1,1,2,2,211401,應付保管款,8698138
201,10703,107,03,1,1,2,3,310101,資產負債淨額,23790907
201,10704,107,04,1,1,2,1,110103,專戶存款,14726080
201,10704,107,04,1,1,2,1,110104,零用金,500000
201,10704,107,04,1,1,2,1,110305,應收票據,1949053
201,10704,107,04,1,1,2,1,110398,其他應收款,1149470
201,10704,107,04,1,1,2,1,110701,暫付款,31290
201,10704,107,04,1,1,2,1,110901,預付款,82555784
201,10704,107,04,1,1,2,1,111201,存出保證金,1000
201,10704,107,04,1,1,2,,1903,保證品,1860910
201,10704,107,04,1,1,2,,1904,債權憑證,1
201,10704,107,04,1,1,2,2,210301,應付帳款,53602126
201,10704,107,04,1,1,2,2,210399,其他應付款,10855925
201,10704,107,04,1,1,2,2,211201,存入保證金,4266818
201,10704,107,04,1,1,2,2,211301,應付代收款,1619196
201,10704,107,04,1,1,2,2,211401,應付保管款,8871356
201,10704,107,04,1,1,2,3,310101,資產負債淨額,21697256
201,10705,107,05,1,1,2,1,110103,專戶存款,16127580
201,10705,107,05,1,1,2,1,110104,零用金,500000
201,10705,107,05,1,1,2,1,110305,應收票據,1949053
201,10705,107,05,1,1,2,1,110398,其他應收款,1149470
201,10705,107,05,1,1,2,1,110901,預付款,58408788
201,10705,107,05,1,1,2,1,111201,存出保證金,1000
201,10705,107,05,1,1,2,,1903,保證品,1860910
201,10705,107,05,1,1,2,,1904,債權憑證,1
201,10705,107,05,1,1,2,2,210301,應付帳款,53602126
201,10705,107,05,1,1,2,2,210399,其他應付款,10515060
201,10705,107,05,1,1,2,2,211201,存入保證金,4541703
201,10705,107,05,1,1,2,2,211301,應付代收款,2410184
201,10705,107,05,1,1,2,2,211401,應付保管款,9175693
201,10705,107,05,1,1,2,3,310101,資產負債淨額,-2108875
201,10706,107,06,1,1,2,1,110103,專戶存款,16564765
201,10706,107,06,1,1,2,1,110104,零用金,500000
201,10706,107,06,1,1,2,1,110305,應收票據,1299053
201,10706,107,06,1,1,2,1,110398,其他應收款,1149470
201,10706,107,06,1,1,2,1,110701,暫付款,585
201,10706,107,06,1,1,2,1,110901,預付款,59951532
201,10706,107,06,1,1,2,1,111201,存出保證金,1000
201,10706,107,06,1,1,2,,1903,保證品,1860910
201,10706,107,06,1,1,2,,1904,債權憑證,1
201,10706,107,06,1,1,2,2,210301,應付帳款,53602126
201,10706,107,06,1,1,2,2,210399,其他應付款,10515060
201,10706,107,06,1,1,2,2,211201,存入保證金,4847806
201,10706,107,06,1,1,2,2,211301,應付代收款,2502809
201,10706,107,06,1,1,2,2,211401,應付保管款,9214735
201,10706,107,06,1,1,2,3,310101,資產負債淨額,-1216131
201,10707,107,07,1,1,2,1,110103,專戶存款,19775688
201,10707,107,07,1,1,2,1,110104,零用金,500000
201,10707,107,07,1,1,2,1,110305,應收票據,1299053
201,10707,107,07,1,1,2,1,110701,暫付款,6913
201,10707,107,07,1,1,2,1,110901,預付款,60063711
201,10707,107,07,1,1,2,1,111201,存出保證金,1000
201,10707,107,07,1,1,2,,1903,保證品,1860910
201,10707,107,07,1,1,2,,1904,債權憑證,1
201,10707,107,07,1,1,2,2,210301,應付帳款,53602126
201,10707,107,07,1,1,2,2,210399,其他應付款,9132160
201,10707,107,07,1,1,2,2,211201,存入保證金,8114406
201,10707,107,07,1,1,2,2,211301,應付代收款,2352458
201,10707,107,07,1,1,2,2,211401,應付保管款,9315737
201,10707,107,07,1,1,2,3,310101,資產負債淨額,-870522
201,10708,107,08,1,1,2,1,110103,專戶存款,19226391
201,10708,107,08,1,1,2,1,110104,零用金,500000
201,10708,107,08,1,1,2,1,110305,應收票據,1299053
201,10708,107,08,1,1,2,1,110701,暫付款,4328
201,10708,107,08,1,1,2,1,110901,預付款,59639722
201,10708,107,08,1,1,2,1,111201,存出保證金,1000
201,10708,107,08,1,1,2,,1903,保證品,1860910
201,10708,107,08,1,1,2,,1904,債權憑證,1
201,10708,107,08,1,1,2,2,210301,應付帳款,53602126
201,10708,107,08,1,1,2,2,210399,其他應付款,8066765
201,10708,107,08,1,1,2,2,211201,存入保證金,8040048
201,10708,107,08,1,1,2,2,211301,應付代收款,1608374
201,10708,107,08,1,1,2,2,211401,應付保管款,9582297
201,10708,107,08,1,1,2,3,310101,資產負債淨額,-229116
201,10709,107,09,1,1,2,1,110103,專戶存款,20132989
201,10709,107,09,1,1,2,1,110104,零用金,500000
201,10709,107,09,1,1,2,1,110305,應收票據,1299053
201,10709,107,09,1,1,2,1,110901,預付款,59970088
201,10709,107,09,1,1,2,1,111201,存出保證金,1000
201,10709,107,09,1,1,2,,1903,保證品,1860910
201,10709,107,09,1,1,2,,1904,債權憑證,1
201,10709,107,09,1,1,2,2,210301,應付帳款,53602126
201,10709,107,09,1,1,2,2,210399,其他應付款,7106375
201,10709,107,09,1,1,2,2,211201,存入保證金,8612948
201,10709,107,09,1,1,2,2,211301,應付代收款,2305313
201,10709,107,09,1,1,2,2,211401,應付保管款,9214728
201,10709,107,09,1,1,2,3,310101,資產負債淨額,1061640
201,10710,107,10,1,1,2,1,110103,專戶存款,20201305
201,10710,107,10,1,1,2,1,110104,零用金,500000
201,10710,107,10,1,1,2,1,110305,應收票據,1299053
201,10710,107,10,1,1,2,1,110901,預付款,63379224
201,10710,107,10,1,1,2,1,111201,存出保證金,1000
201,10710,107,10,1,1,2,,1903,保證品,1860910
201,10710,107,10,1,1,2,,1904,債權憑證,1
201,10710,107,10,1,1,2,2,210301,應付帳款,53602126
201,10710,107,10,1,1,2,2,210399,其他應付款,7035445
201,10710,107,10,1,1,2,2,211201,存入保證金,8486938
201,10710,107,10,1,1,2,2,211301,應付代收款,2224759
201,10710,107,10,1,1,2,2,211401,應付保管款,9489608
201,10710,107,10,1,1,2,3,310101,資產負債淨額,4541706
201,10711,107,11,1,1,2,1,110103,專戶存款,24071001
201,10711,107,11,1,1,2,1,110104,零用金,500000
201,10711,107,11,1,1,2,1,110305,應收票據,1299053
201,10711,107,11,1,1,2,1,110901,預付款,62353596
201,10711,107,11,1,1,2,1,111201,存出保證金,1000
201,10711,107,11,1,1,2,,1903,保證品,1860910
201,10711,107,11,1,1,2,,1904,債權憑證,1
201,10711,107,11,1,1,2,2,210301,應付帳款,53602126
201,10711,107,11,1,1,2,2,210399,其他應付款,7095065
201,10711,107,11,1,1,2,2,211201,存入保證金,9159883
201,10711,107,11,1,1,2,2,211301,應付代收款,5786677
201,10711,107,11,1,1,2,2,211401,應付保管款,9124441
201,10711,107,11,1,1,2,3,310101,資產負債淨額,3456458
201,10712,107,12,1,1,2,1,110103,專戶存款,14073506
201,10712,107,12,1,1,2,1,110305,應收票據,1299053
201,10712,107,12,1,1,2,1,110901,預付款,53602126
201,10712,107,12,1,1,2,1,111201,存出保證金,1000
201,10712,107,12,1,1,2,,1903,保證品,1860910
201,10712,107,12,1,1,2,,1904,債權憑證,1
201,10712,107,12,1,1,2,2,210301,應付帳款,53602126
201,10712,107,12,1,1,2,2,210399,其他應付款,7095065
201,10712,107,12,1,1,2,2,211201,存入保證金,7998820
201,10712,107,12,1,1,2,2,211301,應付代收款,48488
201,10712,107,12,1,1,2,2,211401,應付保管款,6026198
201,10712,107,12,1,1,2,3,310101,資產負債淨額,-5795012
201,10801,108,01,1,1,2,1,110103,專戶存款,16473676
201,10801,108,01,1,1,2,1,110104,零用金,500000
201,10801,108,01,1,1,2,1,110305,應收票據,1299053
201,10801,108,01,1,1,2,1,110901,預付款,89205445
201,10801,108,01,1,1,2,1,111201,存出保證金,1000
201,10801,108,01,1,1,2,,1903,保證品,1860910
201,10801,108,01,1,1,2,,1904,債權憑證,1
201,10801,108,01,1,1,2,2,210301,應付帳款,53602126
201,10801,108,01,1,1,2,2,210399,其他應付款,7095065
201,10801,108,01,1,1,2,2,211201,存入保證金,7778394
201,10801,108,01,1,1,2,2,211301,應付代收款,2604996
201,10801,108,01,1,1,2,2,211401,應付保管款,6090286
201,10801,108,01,1,1,2,3,310101,資產負債淨額,30308307
201,10802,108,02,1,1,2,1,110103,專戶存款,14790360
201,10802,108,02,1,1,2,1,110104,零用金,500000
201,10802,108,02,1,1,2,1,110305,應收票據,1299053
201,10802,108,02,1,1,2,1,110901,預付款,84691306
201,10802,108,02,1,1,2,1,111201,存出保證金,1000
201,10802,108,02,1,1,2,,1903,保證品,1860910
201,10802,108,02,1,1,2,,1904,債權憑證,1
201,10802,108,02,1,1,2,2,210301,應付帳款,53602126
201,10802,108,02,1,1,2,2,210399,其他應付款,7095065
201,10802,108,02,1,1,2,2,211201,存入保證金,7257899
201,10802,108,02,1,1,2,2,211301,應付代收款,2568812
201,10802,108,02,1,1,2,2,211401,應付保管款,4963649
201,10802,108,02,1,1,2,3,310101,資產負債淨額,25794168
201,10803,108,03,1,1,2,1,110103,專戶存款,14510191
201,10803,108,03,1,1,2,1,110104,零用金,500000
201,10803,108,03,1,1,2,1,110305,應收票據,1299053
201,10803,108,03,1,1,2,1,110901,預付款,84265400
201,10803,108,03,1,1,2,1,111201,存出保證金,1000
201,10803,108,03,1,1,2,,1903,保證品,1860910
201,10803,108,03,1,1,2,,1904,債權憑證,1
201,10803,108,03,1,1,2,2,210301,應付帳款,53602126
201,10803,108,03,1,1,2,2,210399,其他應付款,7095065
201,10803,108,03,1,1,2,2,211201,存入保證金,7608099
201,10803,108,03,1,1,2,2,211301,應付代收款,2015094
201,10803,108,03,1,1,2,2,211401,應付保管款,4886998
201,10803,108,03,1,1,2,3,310101,資產負債淨額,25368262
