id,time,會計年度,月份,會計分類,會計科目編號,會計科目名稱,金額_本月數,金額_累計數
240,10507,105,07,1,5103,業務支出,355964198,2398468817
240,10507,105,07,1,5104,設備及投資支出,1205282730,3252633950
240,10507,105,07,1,5105,獎補助支出,449385234,1085559865
240,10507,105,07,1,,收支餘絀,177988701,750166412
240,10508,105,08,1,410101,公庫撥入數,701564395,9844447655
240,10508,105,08,1,4103,罰款及賠償收入,363767,18132568
240,10508,105,08,1,4104,規費收入,1737411,8171825
240,10508,105,08,1,4105,財產收入,113488,2479867
240,10508,105,08,1,4108,其他收入,8892734,71610684
240,10508,105,08,1,510101,繳付公庫數,11107400,100410972
240,10508,105,08,1,5102,人事支出,165455731,1821493919
240,10508,105,08,1,5103,業務支出,404045177,2802513994
240,10508,105,08,1,5104,設備及投資支出,77782707,3330416657
240,10508,105,08,1,5105,獎補助支出,28687382,1114247247
240,10508,105,08,1,,收支餘絀,25593398,775759810
240,10509,105,09,1,410101,公庫撥入數,650349278,10494796933
240,10509,105,09,1,4103,罰款及賠償收入,275240,18407808
240,10509,105,09,1,4104,規費收入,1037918,9209743
240,10509,105,09,1,4105,財產收入,33104,2512971
240,10509,105,09,1,4108,其他收入,19243356,90854040
240,10509,105,09,1,510101,繳付公庫數,20589618,121000590
240,10509,105,09,1,5102,人事支出,164761109,1986255028
240,10509,105,09,1,5103,業務支出,334966030,3137480024
240,10509,105,09,1,5104,設備及投資支出,84724211,3415140868
240,10509,105,09,1,5105,獎補助支出,39716889,1153964136
240,10509,105,09,1,,收支餘絀,26181039,801940849
240,10510,105,10,1,410101,公庫撥入數,1898482800,12393279733
240,10510,105,10,1,4103,罰款及賠償收入,12532,18420340
240,10510,105,10,1,4104,規費收入,1286290,10496033
240,10510,105,10,1,4105,財產收入,127538,2640509
240,10510,105,10,1,4108,其他收入,10602144,101456184
240,10510,105,10,1,510101,繳付公庫數,12701327,133701917
240,10510,105,10,1,5102,人事支出,165299533,2151554561
240,10510,105,10,1,5103,業務支出,416924476,3554404500
240,10510,105,10,1,5104,設備及投資支出,1200668362,4615809230
240,10510,105,10,1,5105,獎補助支出,91676547,1245640683
240,10510,105,10,1,,收支餘絀,23241059,825181908
240,10511,105,11,1,410101,公庫撥入數,1151758908,13545038641
240,10511,105,11,1,4103,罰款及賠償收入,7236743,25657083
240,10511,105,11,1,4104,規費收入,3808443,14304476
240,10511,105,11,1,4105,財產收入,265232,2905741
240,10511,105,11,1,4108,其他收入,6438084,107894268
240,10511,105,11,1,510101,繳付公庫數,17799255,151501172
240,10511,105,11,1,5102,人事支出,353921551,2505476112
240,10511,105,11,1,5103,業務支出,521336613,4075741113
240,10511,105,11,1,5104,設備及投資支出,90571088,4706380318
240,10511,105,11,1,5105,獎補助支出,32234783,1277875466
240,10511,105,11,1,,收支餘絀,153644120,978826028
240,10512,105,12,1,410101,公庫撥入數,1954241015,15499279656
240,10512,105,12,1,4103,罰款及賠償收入,694044,26351127
240,10512,105,12,1,4104,規費收入,472600,14777076
240,10512,105,12,1,4105,財產收入,169597,3075338
240,10512,105,12,1,4108,其他收入,18315550,126209818
240,10512,105,12,1,510101,繳付公庫數,19813650,171314822
240,10512,105,12,1,5102,人事支出,64983414,2570459526
240,10512,105,12,1,5103,業務支出,1312803904,5388545017
240,10512,105,12,1,5104,設備及投資支出,706708858,5413089176
240,10512,105,12,1,5105,獎補助支出,49675908,1327551374
240,10512,105,12,1,,收支餘絀,-180092928,798733100
240,10601,106,01,1,410101,公庫撥入數,1547388938,1547388938
240,10601,106,01,1,4103,罰款及賠償收入,163667,163667
240,10601,106,01,1,4104,規費收入,87220,87220
240,10601,106,01,1,4105,財產收入,363610,363610
240,10601,106,01,1,4108,其他收入,8329398,8329398
240,10601,106,01,1,510101,繳付公庫數,8943895,8943895
240,10601,106,01,1,5102,人事支出,569319669,569319669
240,10601,106,01,1,5103,業務支出,351266280,351266280
240,10601,106,01,1,5104,設備及投資支出,81593774,81593774
240,10601,106,01,1,5105,獎補助支出,174448953,174448953
240,10601,106,01,1,,收支餘絀,370760262,370760262
240,10602,106,02,1,410101,公庫撥入數,537233851,2084622789
240,10602,106,02,1,4103,罰款及賠償收入,11015117,11178784
240,10602,106,02,1,4104,規費收入,643332,730552
240,10602,106,02,1,4105,財產收入,300070,663680
240,10602,106,02,1,4108,其他收入,12220226,20549624
240,10602,106,02,1,510101,繳付公庫數,24178745,33122640
240,10602,106,02,1,5102,人事支出,156997333,726317002
240,10602,106,02,1,5103,業務支出,282185852,633452132
240,10602,106,02,1,5104,設備及投資支出,41627148,123220922
240,10602,106,02,1,5105,獎補助支出,351306194,525755147
240,10602,106,02,1,,收支餘絀,-294882676,75877586
240,10603,106,03,1,410101,公庫撥入數,739735734,2824358523
240,10603,106,03,1,4103,罰款及賠償收入,176502,11355286
240,10603,106,03,1,4104,規費收入,1052150,1782702
240,10603,106,03,1,4105,財產收入,97574,761254
240,10603,106,03,1,4108,其他收入,8388050,28937674
240,10603,106,03,1,510101,繳付公庫數,9714276,42836916
240,10603,106,03,1,5102,人事支出,187044121,913361123
240,10603,106,03,1,5103,業務支出,346402356,979854488
240,10603,106,03,1,5104,設備及投資支出,37099331,160320253
240,10603,106,03,1,5105,獎補助支出,104103044,629858191
240,10603,106,03,1,,收支餘絀,65086882,140964468
240,10605,106,05,1,410101,公庫撥入數,643336438,4127121954
240,10605,106,05,1,4103,罰款及賠償收入,388499,11788415
240,10605,106,05,1,4104,規費收入,714540,3662657
240,10605,106,05,1,4105,財產收入,20591,1452107
240,10605,106,05,1,4108,其他收入,8564232,46133518
240,10605,106,05,1,510101,繳付公庫數,9692561,63041396
240,10605,106,05,1,5102,人事支出,163687244,1242031134
240,10605,106,05,1,5103,業務支出,334289429,1627471828
240,10605,106,05,1,5104,設備及投資支出,79505713,344688510
240,10605,106,05,1,5105,獎補助支出,28829773,687177825
240,10605,106,05,1,,收支餘絀,37019580,225747958
240,10606,106,06,1,410101,公庫撥入數,768867587,4895989541
240,10606,106,06,1,4103,罰款及賠償收入,66253,11854668
240,10606,106,06,1,4104,規費收入,1246750,4909407
240,10606,106,06,1,4105,財產收入,117815,1569922
240,10606,106,06,1,4108,其他收入,6266368,52399886
240,10606,106,06,1,510101,繳付公庫數,7697186,70738582
240,10606,106,06,1,5102,人事支出,161549854,1403580988
240,10606,106,06,1,5103,業務支出,384136350,2011608178
240,10606,106,06,1,5104,設備及投資支出,123397795,468086305
240,10606,106,06,1,5105,獎補助支出,32033764,719211589
240,10606,106,06,1,,收支餘絀,67749824,293497782
240,10607,106,07,1,410101,公庫撥入數,1850706885,6746696426
240,10607,106,07,1,4103,罰款及賠償收入,40349,11895017
240,10607,106,07,1,4104,規費收入,1924317,6833724
240,10607,106,07,1,4105,財產收入,15987,1585909
240,10607,106,07,1,4108,其他收入,8108825,60508711
240,10607,106,07,1,510101,繳付公庫數,10089478,80828060
240,10607,106,07,1,5102,人事支出,252603961,1656184949
240,10607,106,07,1,5103,業務支出,390503099,2402111277
240,10607,106,07,1,5104,設備及投資支出,793337783,1261424088
240,10607,106,07,1,5105,獎補助支出,430744048,1149955637
240,10607,106,07,1,,收支餘絀,-16482006,277015776
240,10608,106,08,1,410101,公庫撥入數,775453873,7522150299
240,10608,106,08,1,4103,罰款及賠償收入,822908,12717925
240,10608,106,08,1,4104,規費收入,1373686,8207410
240,10608,106,08,1,4105,財產收入,30724,1616633
240,10608,106,08,1,4108,其他收入,13581478,74090189
240,10608,106,08,1,510101,繳付公庫數,15811796,96639856
240,10608,106,08,1,5102,人事支出,165431465,1821616414
240,10608,106,08,1,5103,業務支出,392388140,2794499417
240,10608,106,08,1,5104,設備及投資支出,147978037,1409402125
240,10608,106,08,1,5105,獎補助支出,31050759,1181006396
240,10608,106,08,1,,收支餘絀,38602472,315618248
240,10609,106,09,1,410101,公庫撥入數,679971160,8202121459
240,10609,106,09,1,4103,罰款及賠償收入,130721,12848646
240,10609,106,09,1,4104,規費收入,1112560,9319970
240,10609,106,09,1,4105,財產收入,484860,2101493
240,10609,106,09,1,4108,其他收入,14382284,88472473
240,10609,106,09,1,510101,繳付公庫數,16113425,112753281
240,10609,106,09,1,5102,人事支出,161470393,1983086807
240,10609,106,09,1,5103,業務支出,446887757,3241387174
240,10609,106,09,1,5104,設備及投資支出,86606442,1496008567
240,10609,106,09,1,5105,獎補助支出,28451548,1209457944
240,10609,106,09,1,,收支餘絀,-43447980,272170268
240,10610,106,10,1,410101,公庫撥入數,2694270632,10896392091
240,10610,106,10,1,4103,罰款及賠償收入,19384,12868030
240,10610,106,10,1,4104,規費收入,4742920,14062890
240,10610,106,10,1,4105,財產收入,1300,2102793
240,10610,106,10,1,4108,其他收入,9148290,97620763
240,10610,106,10,1,510101,繳付公庫數,14141552,126894833
240,10610,106,10,1,5102,人事支出,164178130,2147264937
240,10610,106,10,1,5103,業務支出,404020120,3645407294
240,10610,106,10,1,5104,設備及投資支出,493829936,1989838503
240,10610,106,10,1,5105,獎補助支出,180372442,1389830386
240,10610,106,10,1,,收支餘絀,1451640346,1723810614
240,10611,106,11,1,410101,公庫撥入數,959380234,11855772325
240,10611,106,11,1,4103,罰款及賠償收入,126925,12994955
240,10611,106,11,1,4104,規費收入,3600221,17663111
240,10611,106,11,1,4105,財產收入,1243070,3345863
240,10611,106,11,1,4108,其他收入,9174625,106795388
240,10611,106,11,1,510101,繳付公庫數,14154917,141049750
240,10611,106,11,1,5102,人事支出,163503729,2310768666
240,10611,106,11,1,5103,業務支出,482973306,4128380600
240,10611,106,11,1,5104,設備及投資支出,122925036,2112763539
240,10611,106,11,1,5105,獎補助支出,163134249,1552964635
240,10611,106,11,1,,收支餘絀,26833838,1750644452
240,10612,106,12,1,410101,公庫撥入數,2246534530,14102306855
240,10612,106,12,1,4103,罰款及賠償收入,414520,13409475
240,10612,106,12,1,4104,規費收入,1608291,19271402
240,10612,106,12,1,4105,財產收入,65509,3411372
240,10612,106,12,1,4108,其他收入,10227347,117022735
240,10612,106,12,1,510101,繳付公庫數,12351831,153401581
240,10612,106,12,1,5102,人事支出,254264661,2565033327
240,10612,106,12,1,5103,業務支出,1266312025,5394692625
240,10612,106,12,1,5104,設備及投資支出,2163742298,4276505837
240,10612,106,12,1,5105,獎補助支出,58843776,1611808411
240,10612,106,12,1,,收支餘絀,-1496664394,253980058
240,10701,107,01,1,410101,公庫撥入數,1605689958,1605689958
240,10701,107,01,1,4103,罰款及賠償收入,131990,131990
240,10701,107,01,1,4104,規費收入,122666,122666
240,10701,107,01,1,4105,財產收入,335700,335700
240,10701,107,01,1,4108,其他收入,11836056,11836056
240,10701,107,01,1,510101,繳付公庫數,12426412,12426412
240,10701,107,01,1,5102,人事支出,505423848,505423848
240,10701,107,01,1,5103,業務支出,360093482,360093482
240,10701,107,01,1,5104,設備及投資支出,3550203,3550203
240,10701,107,01,1,5105,獎補助支出,26780219,26780219
240,10701,107,01,1,,收支餘絀,709842206,709842206
240,10702,107,02,1,410101,公庫撥入數,718460853,2324150811
240,10702,107,02,1,4103,罰款及賠償收入,2595,134585
240,10702,107,02,1,4104,規費收入,479050,601716
240,10702,107,02,1,4105,財產收入,117793,453493
240,10702,107,02,1,4108,其他收入,5896667,17732723
240,10702,107,02,1,510101,繳付公庫數,6496105,18922517
240,10702,107,02,1,5102,人事支出,179638069,685061917
240,10702,107,02,1,5103,業務支出,251757851,611851333
240,10702,107,02,1,5104,設備及投資支出,20650264,24200467
240,10702,107,02,1,5105,獎補助支出,27274808,54055027
240,10702,107,02,1,,收支餘絀,239139861,948982067
240,10703,107,03,1,410101,公庫撥入數,738834331,3062985142
240,10703,107,03,1,4103,罰款及賠償收入,5455,140040
240,10703,107,03,1,4104,規費收入,594240,1195956
240,10703,107,03,1,4105,財產收入,1769119,2222612
240,10703,107,03,1,4108,其他收入,15326495,33059218
240,10703,107,03,1,510101,繳付公庫數,17695309,36617826
240,10703,107,03,1,5102,人事支出,217868341,902930258
240,10703,107,03,1,5103,業務支出,412617908,1024469241
240,10703,107,03,1,5104,設備及投資支出,61825184,86025651
240,10703,107,03,1,5105,獎補助支出,28225148,82280175
240,10703,107,03,1,,收支餘絀,18297750,967279817
240,10704,107,04,1,410101,公庫撥入數,1052409880,4115395022
240,10704,107,04,1,4103,罰款及賠償收入,3570,143610
240,10704,107,04,1,4104,規費收入,1116516,2312472
240,10704,107,04,1,4105,財產收入,85994,2308606
240,10704,107,04,1,4108,其他收入,8424525,41483743
240,10704,107,04,1,510101,繳付公庫數,9630608,46248434
240,10704,107,04,1,5102,人事支出,187040965,1089971223
240,10704,107,04,1,5103,業務支出,352000205,1376469446
240,10704,107,04,1,5104,設備及投資支出,326932429,412958080
240,10704,107,04,1,5105,獎補助支出,613081561,695361736
240,10704,107,04,1,,收支餘絀,-426645283,540634534
240,10705,107,05,1,410101,公庫撥入數,790090458,4905485480
240,10705,107,05,1,4103,罰款及賠償收入,66521,210131
240,10705,107,05,1,4104,規費收入,2181251,4493723
240,10705,107,05,1,4105,財產收入,524099,2832705
240,10705,107,05,1,4108,其他收入,9199073,50682816
240,10705,107,05,1,510101,繳付公庫數,11970944,58219378
240,10705,107,05,1,5102,人事支出,183532362,1273503585
240,10705,107,05,1,5103,業務支出,345202349,1721671795
240,10705,107,05,1,5104,設備及投資支出,63728912,476686992
240,10705,107,05,1,5105,獎補助支出,98545806,793907542
240,10705,107,05,1,,收支餘絀,99081029,639715563
240,10706,107,06,1,410101,公庫撥入數,850560065,5756045545
240,10706,107,06,1,4103,罰款及賠償收入,726213,936344
240,10706,107,06,1,4104,規費收入,2279484,6773207
240,10706,107,06,1,4105,財產收入,266376,3099081
240,10706,107,06,1,4108,其他收入,10708903,61391719
240,10706,107,06,1,510101,繳付公庫數,14367642,72587020
240,10706,107,06,1,5102,人事支出,190185087,1463688672
240,10706,107,06,1,5103,業務支出,378688062,2100359857
240,10706,107,06,1,5104,設備及投資支出,131922913,608609905
240,10706,107,06,1,5105,獎補助支出,30167358,824074900
240,10706,107,06,1,,收支餘絀,119209979,758925542
240,10707,107,07,1,410101,公庫撥入數,1366831986,7122877531
240,10707,107,07,1,4103,罰款及賠償收入,31897,968241
240,10707,107,07,1,4104,規費收入,1702993,8476200
240,10707,107,07,1,4105,財產收入,3396,3102477
240,10707,107,07,1,4108,其他收入,10331080,71722799
240,10707,107,07,1,510101,繳付公庫數,12089245,84676265
240,10707,107,07,1,5102,人事支出,178444648,1642133320
240,10707,107,07,1,5103,業務支出,398909046,2499268903
240,10707,107,07,1,5104,設備及投資支出,249206506,857816411
240,10707,107,07,1,5105,獎補助支出,590459018,1414533918
240,10707,107,07,1,,收支餘絀,-50207111,708718431
240,10708,107,08,1,410101,公庫撥入數,767731225,7890608756
240,10708,107,08,1,4103,罰款及賠償收入,125226,1093467
240,10708,107,08,1,4104,規費收入,1829465,10305665
240,10708,107,08,1,4105,財產收入,123426,3225903
240,10708,107,08,1,4108,其他收入,8251763,79974562
240,10708,107,08,1,510101,繳付公庫數,10329880,95006145
240,10708,107,08,1,5102,人事支出,190755203,1832888523
240,10708,107,08,1,5103,業務支出,440790223,2940059126
240,10708,107,08,1,5104,設備及投資支出,144840626,1002657037
240,10708,107,08,1,5105,獎補助支出,27518411,1442052329
240,10708,107,08,1,,收支餘絀,-36173238,672545193
240,10709,107,09,1,410101,公庫撥入數,863250364,8753859120
240,10709,107,09,1,4103,罰款及賠償收入,45826,1139293
240,10709,107,09,1,4104,規費收入,586075,10891740
240,10709,107,09,1,4105,財產收入,318766,3544669
240,10709,107,09,1,4108,其他收入,16523743,96498305
240,10709,107,09,1,510101,繳付公庫數,17655345,112661490
240,10709,107,09,1,5102,人事支出,184518684,2017407207
240,10709,107,09,1,5103,業務支出,407359561,3347418687
240,10709,107,09,1,5104,設備及投資支出,249940952,1252597989
240,10709,107,09,1,5105,獎補助支出,27612391,1469664720
240,10709,107,09,1,,收支餘絀,-6362159,666183034
240,10710,107,10,1,410101,公庫撥入數,1086241559,9840100679
240,10710,107,10,1,4103,罰款及賠償收入,184262,1323555
240,10710,107,10,1,4104,規費收入,4304317,15196057
240,10710,107,10,1,4105,財產收入,34209,3578878
240,10710,107,10,1,4108,其他收入,9149438,105647743
240,10710,107,10,1,510101,繳付公庫數,13941728,126603218
240,10710,107,10,1,5102,人事支出,383556024,2400963231
240,10710,107,10,1,5103,業務支出,405335400,3752754087
240,10710,107,10,1,5104,設備及投資支出,173219755,1425817744
240,10710,107,10,1,5105,獎補助支出,103245415,1572910135
240,10710,107,10,1,,收支餘絀,20615463,686798497
240,10711,107,11,1,410101,公庫撥入數,843472746,10683573425
240,10711,107,11,1,4103,罰款及賠償收入,53780,1377335
240,10711,107,11,1,4104,規費收入,3416923,18612980
240,10711,107,11,1,4105,財產收入,108800,3687678
240,10711,107,11,1,4108,其他收入,8026689,113674432
240,10711,107,11,1,510101,繳付公庫數,11640307,138243525
240,10711,107,11,1,5102,人事支出,183782566,2584745797
240,10711,107,11,1,5103,業務支出,527017156,4279771243
240,10711,107,11,1,5104,設備及投資支出,113071844,1538889588
240,10711,107,11,1,5105,獎補助支出,28670720,1601580855
240,10711,107,11,1,,收支餘絀,-9103655,677694842
240,10712,107,12,1,410101,公庫撥入數,1910428023,12594001448
240,10712,107,12,1,4103,罰款及賠償收入,4568376,5945711
240,10712,107,12,1,4104,規費收入,3191728,21804708
240,10712,107,12,1,4105,財產收入,764429,4452107
240,10712,107,12,1,4108,其他收入,11576205,125250637
240,10712,107,12,1,510101,繳付公庫數,20114544,158358069
240,10712,107,12,1,5102,人事支出,50237013,2634982810
240,10712,107,12,1,5103,業務支出,1114759431,5394530674
240,10712,107,12,1,5104,設備及投資支出,648880183,2187769771
240,10712,107,12,1,5105,獎補助支出,62598672,1664179527
240,10712,107,12,1,,收支餘絀,33938918,711633760
240,10801,108,01,1,410101,公庫撥入數,1519238524,1519238524
240,10801,108,01,1,4103,罰款及賠償收入,140980,140980
240,10801,108,01,1,4105,財產收入,980436,980436
240,10801,108,01,1,4108,其他收入,17556912,17556912
240,10801,108,01,1,510101,繳付公庫數,18678328,18678328
240,10801,108,01,1,5102,人事支出,545602982,545602982
240,10801,108,01,1,5103,業務支出,408355912,408355912
240,10801,108,01,1,5104,設備及投資支出,6744342,6744342
240,10801,108,01,1,5105,獎補助支出,25075277,25075277
240,10801,108,01,1,,收支餘絀,533460011,533460011
240,10802,108,02,1,410101,公庫撥入數,513998582,2033237106
240,10802,108,02,1,4103,罰款及賠償收入,3590,144570
240,10802,108,02,1,4105,財產收入,21100,1001536
240,10802,108,02,1,4108,其他收入,11618998,29175910
240,10802,108,02,1,510101,繳付公庫數,11643688,30322016
240,10802,108,02,1,5102,人事支出,169459922,715062904
240,10802,108,02,1,5103,業務支出,271571452,679927364
240,10802,108,02,1,5104,設備及投資支出,76125489,82869831
240,10802,108,02,1,5105,獎補助支出,453506099,478581376
240,10802,108,02,1,,收支餘絀,-456664380,76795631
240,10803,108,03,1,410101,公庫撥入數,767655311,2800892417
240,10803,108,03,1,4103,罰款及賠償收入,8847,153417
240,10803,108,03,1,4105,財產收入,318382,1319918
240,10803,108,03,1,4108,其他收入,8856035,38031945
240,10803,108,03,1,510101,繳付公庫數,9277374,39599390
240,10803,108,03,1,5102,人事支出,206959731,922022635
240,10803,108,03,1,5103,業務支出,464384916,1144312280
240,10803,108,03,1,5104,設備及投資支出,54283994,137153825
240,10803,108,03,1,5105,獎補助支出,33989426,512570802
240,10803,108,03,1,,收支餘絀,7943134,84738765
240,10804,108,04,1,410101,公庫撥入數,642093173,3442985590
240,10804,108,04,1,4103,罰款及賠償收入,17835,171252
240,10804,108,04,1,4105,財產收入,730,1320648
240,10804,108,04,1,4108,其他收入,10830549,48862494
240,10804,108,04,1,510101,繳付公庫數,10849114,50448504
240,10804,108,04,1,5102,人事支出,184773008,1106795643
240,10804,108,04,1,5103,業務支出,356836388,1501148668
240,10804,108,04,1,5104,設備及投資支出,52452728,189606553
240,10804,108,04,1,5105,獎補助支出,27303611,539874413
240,10804,108,04,1,,收支餘絀,20727438,105466203
240,10805,108,05,1,410101,公庫撥入數,903726770,4346712360
240,10805,108,05,1,4103,罰款及賠償收入,157022,328274
240,10805,108,05,1,4105,財產收入,51594,1372242
240,10805,108,05,1,4108,其他收入,11283758,60146252
240,10805,108,05,1,510101,繳付公庫數,11492374,61940878
240,10805,108,05,1,5102,人事支出,182280271,1289075914
240,10805,108,05,1,5103,業務支出,414094406,1915243074
240,10805,108,05,1,5104,設備及投資支出,197276418,386882971
240,10805,108,05,1,5105,獎補助支出,136885753,676760166
240,10805,108,05,1,,收支餘絀,-26810078,78656125
240,10806,108,06,1,410101,公庫撥入數,713690651,5060403011
240,10806,108,06,1,4103,罰款及賠償收入,17946,346220
240,10806,108,06,1,4105,財產收入,1535825,2908067
240,10806,108,06,1,4108,其他收入,13869192,74015444
240,10806,108,06,1,510101,繳付公庫數,15422963,77363841
240,10806,108,06,1,5102,人事支出,179895459,1468971373
240,10806,108,06,1,5103,業務支出,391627156,2306870230
240,10806,108,06,1,5104,設備及投資支出,79861643,466744614
240,10806,108,06,1,5105,獎補助支出,25174956,701935122
240,10806,108,06,1,,收支餘絀,37131437,115787562
240,10807,108,07,1,410101,公庫撥入數,1057411940,6117814951
240,10807,108,07,1,4103,罰款及賠償收入,104977,451197
240,10807,108,07,1,4105,財產收入,131805,3039872
240,10807,108,07,1,4108,其他收入,21250797,95266241
240,10807,108,07,1,510101,繳付公庫數,21487579,98851420
240,10807,108,07,1,5102,人事支出,186455912,1655427285
240,10807,108,07,1,5103,業務支出,380674817,2687545047
240,10807,108,07,1,5104,設備及投資支出,164152085,630896699
240,10807,108,07,1,5105,獎補助支出,315066155,1017001277
240,10807,108,07,1,,收支餘絀,11062971,126850533
240,10808,108,08,1,410101,公庫撥入數,837988659,6955803610
240,10808,108,08,1,4103,罰款及賠償收入,123896,575093
240,10808,108,08,1,4105,財產收入,860,3040732
240,10808,108,08,1,4108,其他收入,15073080,110339321
240,10808,108,08,1,510101,繳付公庫數,15197836,114049256
240,10808,108,08,1,5102,人事支出,181420520,1836847805
240,10808,108,08,1,5103,業務支出,411780398,3099325445
240,10808,108,08,1,5104,設備及投資支出,211160293,842056992
240,10808,108,08,1,5105,獎補助支出,26905366,1043906643
240,10808,108,08,1,,收支餘絀,6722082,133572615
240,10809,108,09,1,410101,公庫撥入數,760107948,7715911558
240,10809,108,09,1,4103,罰款及賠償收入,12188,587281
240,10809,108,09,1,4105,財產收入,22200,3062932
240,10809,108,09,1,4108,其他收入,14146583,124485904
240,10809,108,09,1,510101,繳付公庫數,21972255,136021511
240,10809,108,09,1,5102,人事支出,180857545,2017705350
240,10809,108,09,1,5103,業務支出,407424978,3506750423
240,10809,108,09,1,5104,設備及投資支出,99976728,942033720
240,10809,108,09,1,5105,獎補助支出,26431743,1070338386
240,10809,108,09,1,,收支餘絀,37625670,171198285
240,10810,108,10,1,410101,公庫撥入數,1062481055,8778392613
240,10810,108,10,1,4103,罰款及賠償收入,564021,1151302
240,10810,108,10,1,4105,財產收入,116858,3179790
240,10810,108,10,1,4108,其他收入,11756569,136242473
240,10810,108,10,1,510101,繳付公庫數,12797001,148818512
240,10810,108,10,1,5102,人事支出,380575433,2398280783
240,10810,108,10,1,5103,業務支出,478772634,3985523057
240,10810,108,10,1,5104,設備及投資支出,162198303,1104232023
240,10810,108,10,1,5105,獎補助支出,36428806,1106767192
240,10810,108,10,1,,收支餘絀,4146326,175344611
240,10811,108,11,1,410101,公庫撥入數,910180033,9688572646
240,10811,108,11,1,4103,罰款及賠償收入,495622,1646924
240,10811,108,11,1,4105,財產收入,45198,3224988
240,10811,108,11,1,4108,其他收入,11483943,147726416
240,10811,108,11,1,510101,繳付公庫數,12024763,160843275
240,10811,108,11,1,5102,人事支出,184976319,2583257102
240,10811,108,11,1,5103,業務支出,524854089,4510377146
240,10811,108,11,1,5104,設備及投資支出,190924951,1295156974
240,10811,108,11,1,5105,獎補助支出,31030967,1137798159
240,10811,108,11,1,,收支餘絀,-21606293,153738318
240,10812,108,12,1,410101,公庫撥入數,1845906249,11534478895
240,10812,108,12,1,4103,罰款及賠償收入,264947,1911871
240,10812,108,12,1,4105,財產收入,1019933,4244921
240,10812,108,12,1,4108,其他收入,14645562,162371978
240,10812,108,12,1,510101,繳付公庫數,15940164,176783439
240,10812,108,12,1,5102,人事支出,47869693,2631126795
240,10812,108,12,1,5103,業務支出,1156258325,5666635471
240,10812,108,12,1,5104,設備及投資支出,725472567,2020629541
240,10812,108,12,1,5105,獎補助支出,49839376,1187637535
240,10812,108,12,1,,收支餘絀,-133543434,20194884
240,10901,109,01,1,410101,公庫撥入數,1491859381,1491859381
240,10901,109,01,1,4103,罰款及賠償收入,2149006,2149006
240,10901,109,01,1,4105,財產收益,15850,15850
240,10901,109,01,1,4108,其他收入,14320344,14320344
240,10901,109,01,1,510101,繳付公庫數,16485200,16485200
240,10901,109,01,1,5102,人事支出,537466963,537466963
240,10901,109,01,1,5103,業務支出,431932063,431932063
240,10901,109,01,1,5104,獎補助支出,26165370,26165370
240,10901,109,01,1,5105,財產損失,3817462,3817462
240,10901,109,01,1,5108,折舊、折耗及攤銷,139055638,139055638
240,10901,109,01,1,,收支餘絀,353421885,353421885
240,105,105,12,收入,0,"15,669,693,015"
240,105,105,12,公庫撥入數,"15,499,279,656",0
240,105,105,12,罰款及賠償收入,"26,351,127",0
240,105,105,12,規費收入,"14,777,076",0
240,105,105,12,財產收入,"3,075,338",0
240,105,105,12,其他收入,"126,209,818",0
240,105,105,12,支出,0,"14,870,959,915"
240,105,105,12,繳付公庫數,"171,314,822",0
240,105,105,12,人事支出,"2,570,459,526",0
240,105,105,12,業務支出,"5,388,545,017",0
240,105,105,12,設備及投資支出,"5,413,089,176",0
240,105,105,12,獎補助支出,"1,327,551,374",0
240,105,105,12,收支餘絀,0,"798,733,100"
240,106,106,12,收入,"14,253,526,704","15,668,844,607","-1,415,317,903"
240,106,106,12,公庫撥入數,"14,102,306,855","15,499,279,656","-1,396,972,801"
240,106,106,12,罰款及賠償收入,"13,409,475","26,351,127","-12,941,652"
240,106,106,12,規費收入,"19,271,402","14,777,076","4,494,326"
240,106,106,12,財產收入,"1,516,237","2,226,930","-710,693"
240,106,106,12,其他收入,"117,022,735","126,209,818","-9,187,083"
240,106,106,12,支出,"12,389,633,370","13,543,408,541","-1,153,775,171"
240,106,106,12,繳付公庫數,"153,401,581","171,314,822","-17,913,241"
240,106,106,12,人事支出,"2,565,033,327","2,570,459,526","-5,426,199"
240,106,106,12,業務支出,"5,394,692,625","5,388,545,017","6,147,608"
240,106,106,12,設備及投資支出,"4,276,505,837","5,413,089,176","-1,136,583,339"
240,106,106,12,收支餘絀,"1,863,893,334","2,125,436,066","-261,542,732"
240,107,107,12,收入,"12,750,158,571","14,253,526,704","-1,503,368,133"
240,107,107,12,公庫撥入數,"12,594,001,448","14,102,306,855","-1,508,305,407"
240,107,107,12,罰款及賠償收入,"5,945,711","13,409,475","-7,463,764"
240,107,107,12,規費收入,"21,804,708","19,271,402","2,533,306"
240,107,107,12,財產收入,"3,156,067","1,516,237","1,639,830"
240,107,107,12,其他收入,"125,250,637","117,022,735","8,227,902"
240,107,107,12,支出,"10,375,641,324","12,389,633,370","-2,013,992,046"
240,107,107,12,繳付公庫數,"158,358,069","153,401,581","4,956,488"
240,107,107,12,人事支出,"2,634,982,810","2,565,033,327","69,949,483"
240,107,107,12,業務支出,"5,394,530,674","5,394,692,625","-161,951"
240,107,107,12,設備及投資支出,"2,187,769,771","4,276,505,837","-2,088,736,066"
240,107,107,12,收支餘絀,"2,374,517,247","1,863,893,334","510,623,913"
