id,time,會計年度,預算項目,預算執行數,調整數,會計收支,會計科目
201,10902,109,歲入,"1,661,369","259,453,363","261,114,732",收入
201,10902,109,ˉ,0,"259,453,363","259,453,363",ˉ公庫撥入數
201,10902,109,ˉ稅課收入,0,0,0,ˉ稅課收入
201,10902,109,ˉ罰款及賠償收入,0,0,0,ˉ罰款及賠償收入
201,10902,109,ˉ規費收入,0,0,0,ˉ規費收入
201,10902,109,ˉ財產收入,"1,621,868",0,"1,621,868",ˉ財產收益
201,10902,109,ˉ營業盈餘及事業收入,0,0,0,ˉ投資收益
201,10902,109,ˉ捐獻及贈與收入,0,0,0,ˉ捐獻及贈與收入
201,10902,109,ˉ其他收入,"39,501",0,"39,501",ˉ其他收入
201,10902,109,歲出,"251,907,328","8,438,195","260,345,523",支出
201,10902,109,ˉ,0,"1,661,369","1,661,369",ˉ繳付公庫數
201,10902,109,ˉ人事費,"226,084,713",0,"226,084,713",ˉ人事支出
201,10902,109,ˉ業務費,"24,910,065",0,"24,910,065",ˉ業務支出
201,10902,109,ˉ獎補助費,"365,000",0,"365,000",ˉ獎補助支出
201,10902,109,ˉ設備及投資,"547,550","-547,550",0,ˉ
201,10902,109,ˉ,0,"6,016","6,016",ˉ財產損失
201,10902,109,ˉ,0,0,0,ˉ投資損失
201,10902,109,ˉ債務費,0,0,0,ˉ利息費用及手續費
201,10902,109,ˉ,0,"7,318,360","7,318,360",ˉ折舊、折耗及攤銷
201,10902,109,ˉ,0,0,0,ˉ其他支出
201,10902,109,歲計餘絀,"-250,245,959","251,015,168","769,209",收支餘絀
201,10903,109,歲入,"1,773,517","322,279,487","324,053,004",收入
201,10903,109,ˉ,0,"322,279,487","322,279,487",ˉ公庫撥入數
201,10903,109,ˉ稅課收入,0,0,0,ˉ稅課收入
201,10903,109,ˉ罰款及賠償收入,0,0,0,ˉ罰款及賠償收入
201,10903,109,ˉ規費收入,20,0,20,ˉ規費收入
201,10903,109,ˉ財產收入,"1,700,655",0,"1,700,655",ˉ財產收益
201,10903,109,ˉ營業盈餘及事業收入,0,0,0,ˉ投資收益
201,10903,109,ˉ捐獻及贈與收入,0,0,0,ˉ捐獻及贈與收入
201,10903,109,ˉ其他收入,"72,842",0,"72,842",ˉ其他收入
201,10903,109,歲出,"315,397,450","13,976,105","329,373,555",支出
201,10903,109,ˉ,0,"1,773,517","1,773,517",ˉ繳付公庫數
201,10903,109,ˉ人事費,"279,224,724",0,"279,224,724",ˉ人事支出
201,10903,109,ˉ業務費,"34,787,871","2,243,465","37,031,336",ˉ業務支出
201,10903,109,ˉ獎補助費,"365,000",0,"365,000",ˉ獎補助支出
201,10903,109,ˉ設備及投資,"1,019,855","-1,019,855",0,ˉ
201,10903,109,ˉ,0,"11,911","11,911",ˉ財產損失
201,10903,109,ˉ,0,0,0,ˉ投資損失
201,10903,109,ˉ債務費,0,0,0,ˉ利息費用及手續費
201,10903,109,ˉ,0,"10,967,067","10,967,067",ˉ折舊、折耗及攤銷
201,10903,109,ˉ,0,0,0,ˉ其他支出
201,10903,109,歲計餘絀,"-313,623,933","308,303,382","-5,320,551",收支餘絀
201,10904,109,歲入,"1,924,003","386,152,702","388,076,705",收入
201,10904,109,,0,"386,152,702","386,152,702",公庫撥入數
201,10904,109,稅課收入,0,0,0,稅課收入
201,10904,109,罰款及賠償收入,0,0,0,罰款及賠償收入
201,10904,109,規費收入,20,0,20,規費收入
201,10904,109,財產收入,"1,828,102",0,"1,828,102",財產收益
201,10904,109,營業盈餘及事業收入,0,0,0,投資收益
201,10904,109,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,10904,109,其他收入,"95,881",0,"95,881",其他收入
201,10904,109,歲出,"379,383,503","17,946,539","397,330,042",支出
201,10904,109,,0,"1,924,003","1,924,003",繳付公庫數
201,10904,109,人事費,"329,508,121",0,"329,508,121",人事支出
201,10904,109,業務費,"48,221,642","2,685,603","50,907,245",業務支出
201,10904,109,獎補助費,"367,000",0,"367,000",獎補助支出
201,10904,109,設備及投資,"1,286,740","-1,286,740",0,
201,10904,109,,0,"12,418","12,418",財產損失
201,10904,109,,0,0,0,投資損失
201,10904,109,債務費,0,0,0,利息費用及手續費
201,10904,109,,0,"14,611,255","14,611,255",折舊、折耗及攤銷
201,10904,109,,0,0,0,其他支出
201,10904,109,歲計餘絀,"-377,459,500","368,206,163","-9,253,337",收支餘絀
201,10905,109,歲入,"2,071,440","461,735,738","463,807,178",收入
201,10905,109,,0,"461,735,738","461,735,738",公庫撥入數
201,10905,109,稅課收入,0,0,0,稅課收入
201,10905,109,罰款及賠償收入,"18,704",0,"18,704",罰款及賠償收入
201,10905,109,規費收入,20,0,20,規費收入
201,10905,109,財產收入,"1,937,312",0,"1,937,312",財產收益
201,10905,109,營業盈餘及事業收入,0,0,0,投資收益
201,10905,109,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,10905,109,其他收入,"115,404",0,"115,404",其他收入
201,10905,109,歲出,"444,138,543","20,849,989","464,988,532",支出
201,10905,109,,0,"2,071,440","2,071,440",繳付公庫數
201,10905,109,人事費,"376,579,257",0,"376,579,257",人事支出
201,10905,109,業務費,"64,683,916","2,975,706","67,659,622",業務支出
201,10905,109,獎補助費,"367,000",0,"367,000",獎補助支出
201,10905,109,設備及投資,"2,508,370","-2,508,370",0,
201,10905,109,,0,"49,196","49,196",財產損失
201,10905,109,,0,0,0,投資損失
201,10905,109,債務費,0,0,0,利息費用及手續費
201,10905,109,,0,"18,262,017","18,262,017",折舊、折耗及攤銷
201,10905,109,,0,0,0,其他支出
201,10905,109,歲計餘絀,"-442,067,103","440,885,749","-1,181,354",收支餘絀
201,10906,109,歲入,"2,173,716","546,996,228","549,169,944",收入
201,10906,109,,0,"546,996,228","546,996,228",公庫撥入數
201,10906,109,稅課收入,0,0,0,稅課收入
201,10906,109,罰款及賠償收入,"18,704",0,"18,704",罰款及賠償收入
201,10906,109,規費收入,20,0,20,規費收入
201,10906,109,財產收入,"2,013,514",0,"2,013,514",財產收益
201,10906,109,營業盈餘及事業收入,0,0,0,投資收益
201,10906,109,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,10906,109,其他收入,"141,478",0,"141,478",其他收入
201,10906,109,歲出,"528,770,792","24,519,521","553,290,313",支出
201,10906,109,,0,"2,822,769","2,822,769",繳付公庫數
201,10906,109,人事費,"430,528,426",0,"430,528,426",人事支出
201,10906,109,業務費,"94,306,905","2,975,706","97,282,611",業務支出
201,10906,109,獎補助費,"731,000",0,"731,000",獎補助支出
201,10906,109,設備及投資,"3,204,461","-3,204,461",0,
201,10906,109,,0,"53,561","53,561",財產損失
201,10906,109,,0,0,0,投資損失
201,10906,109,債務費,0,0,0,利息費用及手續費
201,10906,109,,0,"21,871,946","21,871,946",折舊、折耗及攤銷
201,10906,109,,0,0,0,其他支出
201,10906,109,歲計餘絀,"-526,597,076","522,476,707","-4,120,369",收支餘絀
201,10907,109,歲入,2126211,642557668,644683879,收入
201,10907,109,,0,642557668,642557668,公庫撥入數
201,10907,109,稅課收入,0,0,0,稅課收入
201,10907,109,罰款及賠償收入,18704,0,18704,罰款及賠償收入
201,10907,109,規費收入,40,0,40,規費收入
201,10907,109,財產收入,1943276,0,1943276,財產收益
201,10907,109,營業盈餘及事業收入,0,0,0,投資收益
201,10907,109,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,10907,109,其他收入,164191,0,164191,其他收入
201,10907,109,歲出,626073215,17633292,643706507,支出
201,10907,109,,0,2775264,2775264,繳付公庫數
201,10907,109,人事費,478231259,0,478231259,人事支出
201,10907,109,業務費,133444542,2752706,136197248,業務支出
201,10907,109,獎補助費,732250,0,732250,獎補助支出
201,10907,109,設備及投資,13665164,-13665164,0,
201,10907,109,,0,280229,280229,財產損失
201,10907,109,,0,0,0,投資損失
201,10907,109,債務費,0,0,0,利息費用及手續費
201,10907,109,,0,25490257,25490257,折舊、折耗及攤銷
201,10907,109,,0,0,0,其他支出
201,10907,109,歲計餘絀,-623947004,624924376,977372,收支餘絀
201,10908,109,歲入,2235882,718722355,720958237,收入
201,10908,109,,0,718722355,718722355,公庫撥入數
201,10908,109,稅課收入,0,0,0,稅課收入
201,10908,109,罰款及賠償收入,18704,0,18704,罰款及賠償收入
201,10908,109,規費收入,40,0,40,規費收入
201,10908,109,財產收入,2025846,0,2025846,財產收益
201,10908,109,營業盈餘及事業收入,0,0,0,投資收益
201,10908,109,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,10908,109,其他收入,191292,0,191292,其他收入
201,10908,109,歲出,699582895,20083174,719666069,支出
201,10908,109,,0,2884935,2884935,繳付公庫數
201,10908,109,人事費,527333228,0,527333228,人事支出
201,10908,109,業務費,156404304,2750906,159155210,業務支出
201,10908,109,獎補助費,732250,0,732250,獎補助支出
201,10908,109,設備及投資,15113113,-15113113,0,
201,10908,109,,0,282339,282339,財產損失
201,10908,109,,0,0,0,投資損失
201,10908,109,債務費,0,0,0,利息費用及手續費
201,10908,109,,0,29278107,29278107,折舊、折耗及攤銷
201,10908,109,,0,0,0,其他支出
201,10908,109,歲計餘絀,-697347013,698639181,1292168,收支餘絀
201,10909,109,歲入,2620507,805856897,808477404,收入
201,10909,109,,0,805856897,805856897,公庫撥入數
201,10909,109,稅課收入,0,0,0,稅課收入
201,10909,109,罰款及賠償收入,18704,0,18704,罰款及賠償收入
201,10909,109,規費收入,68,0,68,規費收入
201,10909,109,財產收入,2392367,0,2392367,財產收益
201,10909,109,營業盈餘及事業收入,0,0,0,投資收益
201,10909,109,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,10909,109,其他收入,209368,0,209368,其他收入
201,10909,109,歲出,773503282,21693630,795196912,支出
201,10909,109,,0,3269560,3269560,繳付公庫數
201,10909,109,人事費,578305486,0,578305486,人事支出
201,10909,109,業務費,177132598,2750906,179883504,業務支出
201,10909,109,獎補助費,1096250,0,1096250,獎補助支出
201,10909,109,設備及投資,16968948,-16968948,0,
201,10909,109,,0,290774,290774,財產損失
201,10909,109,,0,0,0,投資損失
201,10909,109,債務費,0,0,0,利息費用及手續費
201,10909,109,,0,32351338,32351338,折舊、折耗及攤銷
201,10909,109,,0,0,0,其他支出
201,10909,109,歲計餘絀,-770882775,784163267,13280492,收支餘絀
201,10910,109,歲入,2770855,896767080,899537935,收入
201,10910,109,,0,896767080,896767080,公庫撥入數
201,10910,109,稅課收入,0,0,0,稅課收入
201,10910,109,罰款及賠償收入,18704,0,18704,罰款及賠償收入
201,10910,109,規費收入,68,0,68,規費收入
201,10910,109,財產收入,2505635,0,2505635,財產收益
201,10910,109,營業盈餘及事業收入,0,0,0,投資收益
201,10910,109,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,10910,109,其他收入,246448,0,246448,其他收入
201,10910,109,歲出,877273125,16671218,893944343,支出
201,10910,109,,0,3419908,3419908,繳付公庫數
201,10910,109,人事費,625910343,0,625910343,人事支出
201,10910,109,業務費,224923641,2750906,227674547,業務支出
201,10910,109,獎補助費,1097550,0,1097550,獎補助支出
201,10910,109,設備及投資,25341591,-25341591,0,
201,10910,109,,0,375955,375955,財產損失
201,10910,109,,0,0,0,投資損失
201,10910,109,債務費,0,0,0,利息費用及手續費
201,10910,109,,0,35466040,35466040,折舊、折耗及攤銷
201,10910,109,,0,0,0,其他支出
201,10910,109,歲計餘絀,-874502270,880095862,5593592,收支餘絀
201,10911,109,歲入,2934432,963164529,966098961,收入
201,10911,109,,0,963164529,963164529,公庫撥入數
201,10911,109,稅課收入,0,0,0,稅課收入
201,10911,109,罰款及賠償收入,42704,0,42704,罰款及賠償收入
201,10911,109,規費收入,68,0,68,規費收入
201,10911,109,財產收入,2593502,0,2593502,財產收益
201,10911,109,營業盈餘及事業收入,0,0,0,投資收益
201,10911,109,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,10911,109,其他收入,298158,0,298158,其他收入
201,10911,109,歲出,948421316,18989833,967411149,支出
201,10911,109,,0,3583485,3583485,繳付公庫數
201,10911,109,人事費,674369896,0,674369896,人事支出
201,10911,109,業務費,246169012,2750906,248919918,業務支出
201,10911,109,獎補助費,1105500,0,1105500,獎補助支出
201,10911,109,設備及投資,26776908,-26776908,0,
201,10911,109,,0,401883,401883,財產損失
201,10911,109,,0,0,0,投資損失
201,10911,109,債務費,0,0,0,利息費用及手續費
201,10911,109,,0,39030467,39030467,折舊、折耗及攤銷
201,10911,109,,0,0,0,其他支出
201,10911,109,歲計餘絀,-945486884,944174696,-1312188,收支餘絀
201,10912,109,歲入,3108620,1086393466,1089502086,收入
201,10912,109,,0,1086393466,1086393466,公庫撥入數
201,10912,109,稅課收入,0,0,0,稅課收入
201,10912,109,罰款及賠償收入,51944,0,51944,罰款及賠償收入
201,10912,109,規費收入,68,0,68,規費收入
201,10912,109,財產收入,2676415,0,2676415,財產收益
201,10912,109,營業盈餘及事業收入,0,0,0,投資收益
201,10912,109,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,10912,109,其他收入,380193,0,380193,其他收入
201,10912,109,歲出,1074167054,-444655,1073722399,支出
201,10912,109,,0,3757673,3757673,繳付公庫數
201,10912,109,人事費,704935561,0,704935561,人事支出
201,10912,109,業務費,320533540,354061,320887601,業務支出
201,10912,109,獎補助費,1105500,0,1105500,獎補助支出
201,10912,109,設備及投資,47592453,-47592453,0,
201,10912,109,,0,404697,404697,財產損失
201,10912,109,,0,0,0,投資損失
201,10912,109,債務費,0,0,0,利息費用及手續費
201,10912,109,,0,42631367,42631367,折舊、折耗及攤銷
201,10912,109,,0,0,0,其他支出
201,10912,109,歲計餘絀,-1071058434,1086838121,15779687,收支餘絀
201,11001,110,歲入,1682123,150780873,152462996,收入
201,11001,110,,0,150780873,150780873,公庫撥入數
201,11001,110,稅課收入,0,0,0,稅課收入
201,11001,110,罰款及賠償收入,0,0,0,罰款及賠償收入
201,11001,110,規費收入,149,0,149,規費收入
201,11001,110,財產收入,1671623,0,1671623,財產收益
201,11001,110,營業盈餘及事業收入,0,0,0,投資收益
201,11001,110,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,11001,110,其他收入,10351,0,10351,其他收入
201,11001,110,歲出,143562561,5360050,148922611,支出
201,11001,110,,0,1682123,1682123,繳付公庫數
201,11001,110,人事費,133318112,0,133318112,人事支出
201,11001,110,業務費,9825849,0,9825849,業務支出
201,11001,110,獎補助費,357500,0,357500,獎補助支出
201,11001,110,設備及投資,61100,-61100,0,
201,11001,110,,0,2246,2246,財產損失
201,11001,110,,0,0,0,投資損失
201,11001,110,債務費,0,0,0,利息費用及手續費
201,11001,110,,0,3736781,3736781,折舊、折耗及攤銷
201,11001,110,,0,0,0,其他支出
201,11001,110,歲計餘絀,-141880438,145420823,3540385,收支餘絀
201,11002,110,歲入,1785754,246950561,248736315,收入
201,11002,110,,0,246950561,246950561,公庫撥入數
201,11002,110,稅課收入,0,0,0,稅課收入
201,11002,110,罰款及賠償收入,0,0,0,罰款及賠償收入
201,11002,110,規費收入,149,0,149,規費收入
201,11002,110,財產收入,1749969,0,1749969,財產收益
201,11002,110,營業盈餘及事業收入,0,0,0,投資收益
201,11002,110,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,11002,110,其他收入,35636,0,35636,其他收入
201,11002,110,歲出,237146225,9052790,246199015,支出
201,11002,110,,0,1785754,1785754,繳付公庫數
201,11002,110,人事費,216844569,0,216844569,人事支出
201,11002,110,業務費,19723418,-2100,19721318,業務支出
201,11002,110,獎補助費,357500,0,357500,獎補助支出
201,11002,110,設備及投資,220738,-220738,0,
201,11002,110,,0,68603,68603,財產損失
201,11002,110,,0,0,0,投資損失
201,11002,110,債務費,0,0,0,利息費用及手續費
201,11002,110,,0,7421271,7421271,折舊、折耗及攤銷
201,11002,110,,0,0,0,其他支出
201,11002,110,歲計餘絀,-235360471,237897771,2537300,收支餘絀
201,11003,110,歲入,1888839,312183270,314072109,收入
201,11003,110,,0,312183270,312183270,公庫撥入數
201,11003,110,稅課收入,0,0,0,稅課收入
201,11003,110,罰款及賠償收入,0,0,0,罰款及賠償收入
201,11003,110,規費收入,149,0,149,規費收入
201,11003,110,財產收入,1830820,0,1830820,財產收益
201,11003,110,營業盈餘及事業收入,0,0,0,投資收益
201,11003,110,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,11003,110,其他收入,57870,0,57870,其他收入
201,11003,110,歲出,299081470,18822458,317903928,支出
201,11003,110,,0,1888839,1888839,繳付公庫數
201,11003,110,人事費,266158409,0,266158409,人事支出
201,11003,110,業務費,32106765,6052644,38159409,業務支出
201,11003,110,獎補助費,363500,0,363500,獎補助支出
201,11003,110,設備及投資,452796,-452796,0,
201,11003,110,,0,233359,233359,財產損失
201,11003,110,,0,0,0,投資損失
201,11003,110,債務費,0,0,0,利息費用及手續費
201,11003,110,,0,11100412,11100412,折舊、折耗及攤銷
201,11003,110,,0,0,0,其他支出
201,11003,110,歲計餘絀,-297192631,293360812,-3831819,收支餘絀
201,11004,110,歲入,2035225,385153775,387189000,收入
201,11004,110,,0,385153775,385153775,公庫撥入數
201,11004,110,稅課收入,0,0,0,稅課收入
201,11004,110,罰款及賠償收入,0,0,0,罰款及賠償收入
201,11004,110,規費收入,149,0,149,規費收入
201,11004,110,財產收入,1953698,0,1953698,財產收益
201,11004,110,營業盈餘及事業收入,0,0,0,投資收益
201,11004,110,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,11004,110,其他收入,81378,0,81378,其他收入
201,11004,110,歲出,370899161,18316188,389215349,支出
201,11004,110,,0,2035225,2035225,繳付公庫數
201,11004,110,人事費,317592577,0,317592577,人事支出
201,11004,110,業務費,48014045,6170681,54184726,業務支出
201,11004,110,獎補助費,365500,0,365500,獎補助支出
201,11004,110,設備及投資,4927039,-4927039,0,
201,11004,110,,0,241887,241887,財產損失
201,11004,110,,0,0,0,投資損失
201,11004,110,債務費,0,0,0,利息費用及手續費
201,11004,110,,0,14795434,14795434,折舊、折耗及攤銷
201,11004,110,,0,0,0,其他支出
201,11004,110,歲計餘絀,-368863936,366837587,-2026349,收支餘絀
201,11005,110,歲入,2225834,443489408,445715242,收入
201,11005,110,,0,443489408,443489408,公庫撥入數
201,11005,110,稅課收入,0,0,0,稅課收入
201,11005,110,罰款及賠償收入,0,0,0,罰款及賠償收入
201,11005,110,規費收入,179,0,179,規費收入
201,11005,110,財產收入,2121834,0,2121834,財產收益
201,11005,110,營業盈餘及事業收入,0,0,0,投資收益
201,11005,110,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,11005,110,其他收入,103821,0,103821,其他收入
201,11005,110,歲出,427761517,22290333,450051850,支出
201,11005,110,,0,2225834,2225834,繳付公庫數
201,11005,110,人事費,363564320,0,363564320,人事支出
201,11005,110,業務費,58814710,6302172,65116882,業務支出
201,11005,110,獎補助費,365500,0,365500,獎補助支出
201,11005,110,設備及投資,5016987,-5016987,0,
201,11005,110,,0,277742,277742,財產損失
201,11005,110,,0,0,0,投資損失
201,11005,110,債務費,0,0,0,利息費用及手續費
201,11005,110,,0,18501572,18501572,折舊、折耗及攤銷
201,11005,110,,0,0,0,其他支出
201,11005,110,歲計餘絀,-425535683,421199075,-4336608,收支餘絀
201,11006,110,歲入,2441885,511118550,513560435,收入
201,11006,110,,0,511118550,511118550,公庫撥入數
201,11006,110,稅課收入,0,0,0,稅課收入
201,11006,110,罰款及賠償收入,0,0,0,罰款及賠償收入
201,11006,110,規費收入,179,0,179,規費收入
201,11006,110,財產收入,2317201,0,2317201,財產收益
201,11006,110,營業盈餘及事業收入,0,0,0,投資收益
201,11006,110,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,11006,110,其他收入,124505,0,124505,其他收入
201,11006,110,歲出,494576006,22690444,517266450,支出
201,11006,110,,0,2441885,2441885,繳付公庫數
201,11006,110,人事費,415422063,0,415422063,人事支出
201,11006,110,業務費,69858348,6302172,76160520,業務支出
201,11006,110,獎補助費,716300,0,716300,獎補助支出
201,11006,110,設備及投資,8579295,-8579295,0,
201,11006,110,,0,279401,279401,財產損失
201,11006,110,,0,0,0,投資損失
201,11006,110,債務費,0,0,0,利息費用及手續費
201,11006,110,,0,22246281,22246281,折舊、折耗及攤銷
201,11006,110,,0,0,0,其他支出
201,11006,110,歲計餘絀,-492134121,488428106,-3706015,收支餘絀
201,11007,110,歲入,2582286,580697400,583279686,收入
201,11007,110,,0,580697400,580697400,公庫撥入數
201,11007,110,稅課收入,0,0,0,稅課收入
201,11007,110,罰款及賠償收入,0,0,0,罰款及賠償收入
201,11007,110,規費收入,411,0,411,規費收入
201,11007,110,財產收入,2424101,0,2424101,財產收益
201,11007,110,營業盈餘及事業收入,0,0,0,投資收益
201,11007,110,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,11007,110,其他收入,157774,0,157774,其他收入
201,11007,110,歲出,563574663,24888896,588463559,支出
201,11007,110,,0,2582286,2582286,繳付公庫數
201,11007,110,人事費,465052894,0,465052894,人事支出
201,11007,110,業務費,87374251,6302172,93676423,業務支出
201,11007,110,獎補助費,716300,0,716300,獎補助支出
201,11007,110,設備及投資,10431218,-10431218,0,
201,11007,110,,0,282086,282086,財產損失
201,11007,110,,0,0,0,投資損失
201,11007,110,債務費,0,0,0,利息費用及手續費
201,11007,110,,0,26153570,26153570,折舊、折耗及攤銷
201,11007,110,,0,0,0,其他支出
201,11007,110,歲計餘絀,-560992377,555808504,-5183873,收支餘絀
201,11008,110,歲入,3155761,639919478,643075239,收入
201,11008,110,,0,639919478,639919478,公庫撥入數
201,11008,110,稅課收入,0,0,0,稅課收入
201,11008,110,罰款及賠償收入,456310,0,456310,罰款及賠償收入
201,11008,110,規費收入,411,0,411,規費收入
201,11008,110,財產收入,2506277,0,2506277,財產收益
201,11008,110,營業盈餘及事業收入,0,0,0,投資收益
201,11008,110,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,11008,110,其他收入,192763,0,192763,其他收入
201,11008,110,歲出,627618318,28783072,656401390,支出
201,11008,110,,0,3155761,3155761,繳付公庫數
201,11008,110,人事費,511524870,0,511524870,人事支出
201,11008,110,業務費,104523180,6293972,110817152,業務支出
201,11008,110,獎補助費,716300,0,716300,獎補助支出
201,11008,110,設備及投資,10853968,-10853968,0,
201,11008,110,,0,292693,292693,財產損失
201,11008,110,,0,0,0,投資損失
201,11008,110,債務費,0,0,0,利息費用及手續費
201,11008,110,,0,29894614,29894614,折舊、折耗及攤銷
201,11008,110,,0,0,0,其他支出
201,11008,110,歲計餘絀,-624462557,611136406,-13326151,收支餘絀
201,11009,110,歲入,3293716,722131454,725425170,收入
201,11009,110,,0,722131454,722131454,公庫撥入數
201,11009,110,稅課收入,0,0,0,稅課收入
201,11009,110,罰款及賠償收入,456310,0,456310,罰款及賠償收入
201,11009,110,規費收入,677,0,677,規費收入
201,11009,110,財產收入,2607744,0,2607744,財產收益
201,11009,110,營業盈餘及事業收入,0,0,0,投資收益
201,11009,110,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,11009,110,其他收入,228985,0,228985,其他收入
201,11009,110,歲出,702810345,29255308,732065653,支出
201,11009,110,,0,3293716,3293716,繳付公庫數
201,11009,110,人事費,560913108,0,560913108,人事支出
201,11009,110,業務費,126491108,6293972,132785080,業務支出
201,11009,110,獎補助費,1077400,0,1077400,獎補助支出
201,11009,110,設備及投資,14328729,-14328729,0,
201,11009,110,,0,293252,293252,財產損失
201,11009,110,,0,0,0,投資損失
201,11009,110,債務費,0,0,0,利息費用及手續費
201,11009,110,,0,33703097,33703097,折舊、折耗及攤銷
201,11009,110,,0,0,0,其他支出
201,11009,110,歲計餘絀,-699516629,692876146,-6640483,收支餘絀
201,11010,110,歲入,3430568,796477221,799907789,收入
201,11010,110,,0,796477221,796477221,公庫撥入數
201,11010,110,稅課收入,0,0,0,稅課收入
201,11010,110,罰款及賠償收入,456310,0,456310,罰款及賠償收入
201,11010,110,規費收入,1040,0,1040,規費收入
201,11010,110,財產收入,2706544,0,2706544,財產收益
201,11010,110,營業盈餘及事業收入,0,0,0,投資收益
201,11010,110,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,11010,110,其他收入,266674,0,266674,其他收入
201,11010,110,歲出,782866747,28754235,811620982,支出
201,11010,110,,0,3430568,3430568,繳付公庫數
201,11010,110,人事費,610654813,0,610654813,人事支出
201,11010,110,業務費,149488941,6293972,155782913,業務支出
201,11010,110,獎補助費,1080246,0,1080246,獎補助支出
201,11010,110,設備及投資,21642747,-21642747,0,
201,11010,110,,0,300598,300598,財產損失
201,11010,110,,0,0,0,投資損失
201,11010,110,債務費,0,0,0,利息費用及手續費
201,11010,110,,0,40371844,40371844,折舊、折耗及攤銷
201,11010,110,,0,0,0,其他支出
201,11010,110,歲計餘絀,-779436179,767722986,-11713193,收支餘絀
201,11011,110,歲入,3541865,872165128,875706993,收入
201,11011,110,,0,872165128,872165128,公庫撥入數
201,11011,110,稅課收入,0,0,0,稅課收入
201,11011,110,罰款及賠償收入,457728,0,457728,罰款及賠償收入
201,11011,110,規費收入,1076,0,1076,規費收入
201,11011,110,財產收入,2763226,0,2763226,財產收益
201,11011,110,營業盈餘及事業收入,0,0,0,投資收益
201,11011,110,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,11011,110,其他收入,319835,0,319835,其他收入
201,11011,110,歲出,856311729,26876250,883187979,支出
201,11011,110,,0,3541865,3541865,繳付公庫數
201,11011,110,人事費,657980105,0,657980105,人事支出
201,11011,110,業務費,170128527,6290372,176418899,業務支出
201,11011,110,獎補助費,1098869,0,1098869,獎補助支出
201,11011,110,設備及投資,27104228,-27104228,0,
201,11011,110,,0,310266,310266,財產損失
201,11011,110,,0,0,0,投資損失
201,11011,110,債務費,0,0,0,利息費用及手續費
201,11011,110,,0,43837975,43837975,折舊、折耗及攤銷
201,11011,110,,0,0,0,其他支出
201,11011,110,歲計餘絀,-852769864,845288878,-7480986,收支餘絀
201,11012,110,歲入,3184625,1003981886,1007166511,收入
201,11012,110,,0,1003981886,1003981886,公庫撥入數
201,11012,110,稅課收入,0,0,0,稅課收入
201,11012,110,罰款及賠償收入,457728,0,457728,罰款及賠償收入
201,11012,110,規費收入,1076,0,1076,規費收入
201,11012,110,財產收入,2356196,0,2356196,財產收益
201,11012,110,營業盈餘及事業收入,0,0,0,投資收益
201,11012,110,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,11012,110,其他收入,369625,0,369625,其他收入
201,11012,110,歲出,1007104337,2946432,1010050769,支出
201,11012,110,,0,3184625,3184625,繳付公庫數
201,11012,110,人事費,690006992,0,690006992,人事支出
201,11012,110,業務費,262597453,5408993,268006446,業務支出
201,11012,110,獎補助費,1098869,0,1098869,獎補助支出
201,11012,110,設備及投資,53401023,-53401023,0,
201,11012,110,,0,470429,470429,財產損失
201,11012,110,,0,0,0,投資損失
201,11012,110,債務費,0,0,0,利息費用及手續費
201,11012,110,,0,47283408,47283408,折舊、折耗及攤銷
201,11012,110,,0,0,0,其他支出
201,11012,110,歲計餘絀,-1003919712,1001035454,-2884258,收支餘絀
201,11101,111,歲入,665591,190918510,191584101,收入
201,11101,111,,0,190918510,190918510,公庫撥入數
201,11101,111,稅課收入,0,0,0,稅課收入
201,11101,111,罰款及賠償收入,0,0,0,罰款及賠償收入
201,11101,111,規費收入,1026,0,1026,規費收入
201,11101,111,財產收入,653638,0,653638,財產收益
201,11101,111,營業盈餘及事業收入,0,0,0,投資收益
201,11101,111,捐獻及贈與收入,0,0,0,捐獻及贈與收入
201,11101,111,其他收入,10927,0,10927,其他收入
201,11101,111,歲出,159416493,4114228,163530721,支出
201,11101,111,,0,665591,665591,繳付公庫數
201,11101,111,人事費,147243863,0,147243863,人事支出
201,11101,111,業務費,11756545,0,11756545,業務支出
